collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T08:00:00Z,2026-05-10T10:00:00+0200,1280.435,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T09:00:00Z,2026-05-10T11:00:00+0200,1566.5175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T10:00:00Z,2026-05-10T12:00:00+0200,1640.9225,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T11:00:00Z,2026-05-10T13:00:00+0200,1924.425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T12:00:00Z,2026-05-10T14:00:00+0200,1913.58,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T13:00:00Z,2026-05-10T15:00:00+0200,2085.4975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T14:00:00Z,2026-05-10T16:00:00+0200,2136.065,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T15:00:00Z,2026-05-10T17:00:00+0200,2160.435,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T16:00:00Z,2026-05-10T18:00:00+0200,2154.915,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T17:00:00Z,2026-05-10T19:00:00+0200,2164.065,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T18:00:00Z,2026-05-10T20:00:00+0200,2153.435,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T19:00:00Z,2026-05-10T21:00:00+0200,2078.54,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T20:00:00Z,2026-05-10T22:00:00+0200,1861.575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T21:00:00Z,2026-05-10T23:00:00+0200,1622.5125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T22:00:00Z,2026-05-11T00:00:00+0200,1426.22,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-10T23:00:00Z,2026-05-11T01:00:00+0200,1203.3,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T00:00:00Z,2026-05-11T02:00:00+0200,1037.6425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T01:00:00Z,2026-05-11T03:00:00+0200,870.2625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T02:00:00Z,2026-05-11T04:00:00+0200,707.1725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T03:00:00Z,2026-05-11T05:00:00+0200,677.265,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T04:00:00Z,2026-05-11T06:00:00+0200,471.925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T05:00:00Z,2026-05-11T07:00:00+0200,307.7025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T06:00:00Z,2026-05-11T08:00:00+0200,266.57,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T07:00:00Z,2026-05-11T09:00:00+0200,246.6175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T08:00:00Z,2026-05-11T10:00:00+0200,434.3875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T09:00:00Z,2026-05-11T11:00:00+0200,694.92,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T10:00:00Z,2026-05-11T12:00:00+0200,1169.9725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T11:00:00Z,2026-05-11T13:00:00+0200,934.2675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T12:00:00Z,2026-05-11T14:00:00+0200,1266.6175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T13:00:00Z,2026-05-11T15:00:00+0200,1507.6375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T14:00:00Z,2026-05-11T16:00:00+0200,1707.08,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T15:00:00Z,2026-05-11T17:00:00+0200,1858.99,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T16:00:00Z,2026-05-11T18:00:00+0200,2061.9675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T17:00:00Z,2026-05-11T19:00:00+0200,1940.905,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T18:00:00Z,2026-05-11T20:00:00+0200,1726.1325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T19:00:00Z,2026-05-11T21:00:00+0200,1531.7825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T20:00:00Z,2026-05-11T22:00:00+0200,1786.63,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T21:00:00Z,2026-05-11T23:00:00+0200,1687.0175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T22:00:00Z,2026-05-12T00:00:00+0200,1450.8475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-11T23:00:00Z,2026-05-12T01:00:00+0200,1371.785,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T00:00:00Z,2026-05-12T02:00:00+0200,1265.865,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T01:00:00Z,2026-05-12T03:00:00+0200,934.235,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T02:00:00Z,2026-05-12T04:00:00+0200,1143.9625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T03:00:00Z,2026-05-12T05:00:00+0200,1253.185,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T04:00:00Z,2026-05-12T06:00:00+0200,965.84,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T05:00:00Z,2026-05-12T07:00:00+0200,791.6325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T06:00:00Z,2026-05-12T08:00:00+0200,647.4075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T07:00:00Z,2026-05-12T09:00:00+0200,536.87,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T08:00:00Z,2026-05-12T10:00:00+0200,340.72,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T09:00:00Z,2026-05-12T11:00:00+0200,387.675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T10:00:00Z,2026-05-12T12:00:00+0200,816.9525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T11:00:00Z,2026-05-12T13:00:00+0200,890.915,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T12:00:00Z,2026-05-12T14:00:00+0200,1133.0275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T13:00:00Z,2026-05-12T15:00:00+0200,1626.1675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T14:00:00Z,2026-05-12T16:00:00+0200,1768.0575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T15:00:00Z,2026-05-12T17:00:00+0200,1402.4375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T16:00:00Z,2026-05-12T18:00:00+0200,1753.235,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T17:00:00Z,2026-05-12T19:00:00+0200,1701.355,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T18:00:00Z,2026-05-12T20:00:00+0200,1013.955,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T19:00:00Z,2026-05-12T21:00:00+0200,807.605,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T20:00:00Z,2026-05-12T22:00:00+0200,887.5175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T21:00:00Z,2026-05-12T23:00:00+0200,1102.0075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T22:00:00Z,2026-05-13T00:00:00+0200,998.32,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-12T23:00:00Z,2026-05-13T01:00:00+0200,1285.33,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T00:00:00Z,2026-05-13T02:00:00+0200,1207.0825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T01:00:00Z,2026-05-13T03:00:00+0200,966.205,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T02:00:00Z,2026-05-13T04:00:00+0200,614.635,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T03:00:00Z,2026-05-13T05:00:00+0200,480.3375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T04:00:00Z,2026-05-13T06:00:00+0200,365.5525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T05:00:00Z,2026-05-13T07:00:00+0200,489.035,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T06:00:00Z,2026-05-13T08:00:00+0200,733.8125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T07:00:00Z,2026-05-13T09:00:00+0200,486.9,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T08:00:00Z,2026-05-13T10:00:00+0200,232.0725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T09:00:00Z,2026-05-13T11:00:00+0200,374.6325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T10:00:00Z,2026-05-13T12:00:00+0200,316.025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T11:00:00Z,2026-05-13T13:00:00+0200,592.285,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T12:00:00Z,2026-05-13T14:00:00+0200,579.925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T13:00:00Z,2026-05-13T15:00:00+0200,810.045,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T14:00:00Z,2026-05-13T16:00:00+0200,932.4025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T15:00:00Z,2026-05-13T17:00:00+0200,367.975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T16:00:00Z,2026-05-13T18:00:00+0200,458.955,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T17:00:00Z,2026-05-13T19:00:00+0200,1066.765,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T18:00:00Z,2026-05-13T20:00:00+0200,1377.6675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T19:00:00Z,2026-05-13T21:00:00+0200,282.0325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T20:00:00Z,2026-05-13T22:00:00+0200,570.9425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T21:00:00Z,2026-05-13T23:00:00+0200,623.3475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T22:00:00Z,2026-05-14T00:00:00+0200,664.1725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-13T23:00:00Z,2026-05-14T01:00:00+0200,1146.0625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-14T00:00:00Z,2026-05-14T02:00:00+0200,1195.0475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-14T01:00:00Z,2026-05-14T03:00:00+0200,1438.25,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-14T02:00:00Z,2026-05-14T04:00:00+0200,1435.63,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-14T03:00:00Z,2026-05-14T05:00:00+0200,1452.1425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
2026-06-03T01:59:55Z,2026-06-03T03:59:55+0200,fe252fc6-7d60-4755-8571-8bb23c2efc2a,2026-05-14T04:00:00Z,2026-05-14T06:00:00+0200,1220.1725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-03T02:01:24Z
