collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T12:00:00Z,2026-09-16T14:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T12:15:00Z,2026-09-16T14:15:00+0200,123.833,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T12:15:00Z,2026-09-16T14:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T12:30:00Z,2026-09-16T14:30:00+0200,103.302,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T12:30:00Z,2026-09-16T14:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T12:45:00Z,2026-09-16T14:45:00+0200,123.771,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T12:45:00Z,2026-09-16T14:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T13:00:00Z,2026-09-16T15:00:00+0200,107.864,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T13:00:00Z,2026-09-16T15:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T13:15:00Z,2026-09-16T15:15:00+0200,84.901,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T13:15:00Z,2026-09-16T15:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T13:30:00Z,2026-09-16T15:30:00+0200,115.633,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T13:30:00Z,2026-09-16T15:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T13:45:00Z,2026-09-16T15:45:00+0200,137.387,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T13:45:00Z,2026-09-16T15:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T14:00:00Z,2026-09-16T16:00:00+0200,109.847,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T14:00:00Z,2026-09-16T16:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T14:15:00Z,2026-09-16T16:15:00+0200,136.981,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T14:15:00Z,2026-09-16T16:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T14:30:00Z,2026-09-16T16:30:00+0200,99.255,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T14:30:00Z,2026-09-16T16:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T14:45:00Z,2026-09-16T16:45:00+0200,91.842,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T14:45:00Z,2026-09-16T16:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T15:00:00Z,2026-09-16T17:00:00+0200,72.356,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T15:00:00Z,2026-09-16T17:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T15:15:00Z,2026-09-16T17:15:00+0200,83.934,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T15:15:00Z,2026-09-16T17:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T15:30:00Z,2026-09-16T17:30:00+0200,85.973,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T15:30:00Z,2026-09-16T17:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T15:45:00Z,2026-09-16T17:45:00+0200,59.281,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T15:45:00Z,2026-09-16T17:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T16:00:00Z,2026-09-16T18:00:00+0200,44.407,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T16:00:00Z,2026-09-16T18:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T16:15:00Z,2026-09-16T18:15:00+0200,39.89,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T16:15:00Z,2026-09-16T18:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T16:30:00Z,2026-09-16T18:30:00+0200,22.087,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T16:30:00Z,2026-09-16T18:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T16:45:00Z,2026-09-16T18:45:00+0200,12.36,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T16:45:00Z,2026-09-16T18:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T17:00:00Z,2026-09-16T19:00:00+0200,7.622,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T17:00:00Z,2026-09-16T19:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T17:15:00Z,2026-09-16T19:15:00+0200,5.233,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T17:15:00Z,2026-09-16T19:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T17:30:00Z,2026-09-16T19:30:00+0200,0.293,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T17:30:00Z,2026-09-16T19:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T17:45:00Z,2026-09-16T19:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T17:45:00Z,2026-09-16T19:45:00+0200,1.029,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T18:00:00Z,2026-09-16T20:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T18:00:00Z,2026-09-16T20:00:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T18:15:00Z,2026-09-16T20:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T18:15:00Z,2026-09-16T20:15:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T18:30:00Z,2026-09-16T20:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T18:30:00Z,2026-09-16T20:30:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T18:45:00Z,2026-09-16T20:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T18:45:00Z,2026-09-16T20:45:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T19:00:00Z,2026-09-16T21:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T19:00:00Z,2026-09-16T21:00:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T19:15:00Z,2026-09-16T21:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T19:15:00Z,2026-09-16T21:15:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T19:30:00Z,2026-09-16T21:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T19:30:00Z,2026-09-16T21:30:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T19:45:00Z,2026-09-16T21:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T19:45:00Z,2026-09-16T21:45:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T20:00:00Z,2026-09-16T22:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T20:00:00Z,2026-09-16T22:00:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T20:15:00Z,2026-09-16T22:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T20:15:00Z,2026-09-16T22:15:00+0200,0.127,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T20:30:00Z,2026-09-16T22:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T20:30:00Z,2026-09-16T22:30:00+0200,0.126,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T20:45:00Z,2026-09-16T22:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T20:45:00Z,2026-09-16T22:45:00+0200,0.11,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T21:00:00Z,2026-09-16T23:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T21:00:00Z,2026-09-16T23:00:00+0200,0.117,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T21:15:00Z,2026-09-16T23:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T21:15:00Z,2026-09-16T23:15:00+0200,0.119,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T21:30:00Z,2026-09-16T23:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T21:30:00Z,2026-09-16T23:30:00+0200,0.119,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T21:45:00Z,2026-09-16T23:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T21:45:00Z,2026-09-16T23:45:00+0200,0.128,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T22:00:00Z,2026-09-17T00:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T22:00:00Z,2026-09-17T00:00:00+0200,0.132,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T22:15:00Z,2026-09-17T00:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T22:15:00Z,2026-09-17T00:15:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T22:30:00Z,2026-09-17T00:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T22:30:00Z,2026-09-17T00:30:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T22:45:00Z,2026-09-17T00:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T22:45:00Z,2026-09-17T00:45:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T23:00:00Z,2026-09-17T01:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T23:00:00Z,2026-09-17T01:00:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T23:15:00Z,2026-09-17T01:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T23:15:00Z,2026-09-17T01:15:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T23:30:00Z,2026-09-17T01:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T23:30:00Z,2026-09-17T01:30:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T23:45:00Z,2026-09-17T01:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-16T23:45:00Z,2026-09-17T01:45:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-17T00:00:00Z,2026-09-17T02:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-17T00:00:00Z,2026-09-17T02:00:00+0200,0.13,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-17T00:15:00Z,2026-09-17T02:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-17T00:15:00Z,2026-09-17T02:15:00+0200,0.133,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-17T00:30:00Z,2026-09-17T02:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-22T00:13:17Z
2026-09-22T00:12:25Z,2026-09-22T02:12:25+0200,1573926f-bd58-4fa9-8a88-6b4da9058053,2026-09-17T00:30:00Z,2026-09-17T02:30:00+0200,0.13,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-22T00:13:17Z
