collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T09:00:00Z,2026-09-07T11:00:00+0200,145.342,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T09:00:00Z,2026-09-07T11:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T09:15:00Z,2026-09-07T11:15:00+0200,162.226,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T09:15:00Z,2026-09-07T11:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T09:30:00Z,2026-09-07T11:30:00+0200,180.418,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T09:30:00Z,2026-09-07T11:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T09:45:00Z,2026-09-07T11:45:00+0200,201.914,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T09:45:00Z,2026-09-07T11:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T10:00:00Z,2026-09-07T12:00:00+0200,211.702,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T10:00:00Z,2026-09-07T12:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T10:15:00Z,2026-09-07T12:15:00+0200,218.82,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T10:15:00Z,2026-09-07T12:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T10:30:00Z,2026-09-07T12:30:00+0200,222.025,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T10:30:00Z,2026-09-07T12:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T10:45:00Z,2026-09-07T12:45:00+0200,224.195,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T10:45:00Z,2026-09-07T12:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T11:00:00Z,2026-09-07T13:00:00+0200,225.491,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T11:00:00Z,2026-09-07T13:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T11:15:00Z,2026-09-07T13:15:00+0200,227.137,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T11:15:00Z,2026-09-07T13:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T11:30:00Z,2026-09-07T13:30:00+0200,227.917,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T11:30:00Z,2026-09-07T13:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T11:45:00Z,2026-09-07T13:45:00+0200,225.509,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T11:45:00Z,2026-09-07T13:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T12:00:00Z,2026-09-07T14:00:00+0200,224.976,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T12:00:00Z,2026-09-07T14:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T12:15:00Z,2026-09-07T14:15:00+0200,221.564,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T12:15:00Z,2026-09-07T14:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T12:30:00Z,2026-09-07T14:30:00+0200,216.212,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T12:30:00Z,2026-09-07T14:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T12:45:00Z,2026-09-07T14:45:00+0200,213.232,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T12:45:00Z,2026-09-07T14:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T13:00:00Z,2026-09-07T15:00:00+0200,202.797,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T13:00:00Z,2026-09-07T15:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T13:15:00Z,2026-09-07T15:15:00+0200,194.596,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T13:15:00Z,2026-09-07T15:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T13:30:00Z,2026-09-07T15:30:00+0200,179.144,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T13:30:00Z,2026-09-07T15:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T13:45:00Z,2026-09-07T15:45:00+0200,170.947,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T13:45:00Z,2026-09-07T15:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T14:00:00Z,2026-09-07T16:00:00+0200,160.135,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T14:00:00Z,2026-09-07T16:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T14:15:00Z,2026-09-07T16:15:00+0200,146.092,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T14:15:00Z,2026-09-07T16:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T14:30:00Z,2026-09-07T16:30:00+0200,125.57,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T14:30:00Z,2026-09-07T16:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T14:45:00Z,2026-09-07T16:45:00+0200,124.026,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T14:45:00Z,2026-09-07T16:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T15:00:00Z,2026-09-07T17:00:00+0200,82.273,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T15:00:00Z,2026-09-07T17:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T15:15:00Z,2026-09-07T17:15:00+0200,98.308,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T15:15:00Z,2026-09-07T17:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T15:30:00Z,2026-09-07T17:30:00+0200,70.839,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T15:30:00Z,2026-09-07T17:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T15:45:00Z,2026-09-07T17:45:00+0200,66.683,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T15:45:00Z,2026-09-07T17:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T16:00:00Z,2026-09-07T18:00:00+0200,41.101,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T16:00:00Z,2026-09-07T18:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T16:15:00Z,2026-09-07T18:15:00+0200,45.557,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T16:15:00Z,2026-09-07T18:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T16:30:00Z,2026-09-07T18:30:00+0200,40.558,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T16:30:00Z,2026-09-07T18:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T16:45:00Z,2026-09-07T18:45:00+0200,27.849,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T16:45:00Z,2026-09-07T18:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T17:00:00Z,2026-09-07T19:00:00+0200,14.08,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T17:00:00Z,2026-09-07T19:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T17:15:00Z,2026-09-07T19:15:00+0200,6.799,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T17:15:00Z,2026-09-07T19:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T17:30:00Z,2026-09-07T19:30:00+0200,3.31,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T17:30:00Z,2026-09-07T19:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T17:45:00Z,2026-09-07T19:45:00+0200,0.389,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T17:45:00Z,2026-09-07T19:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T18:00:00Z,2026-09-07T20:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T18:00:00Z,2026-09-07T20:00:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T18:15:00Z,2026-09-07T20:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T18:15:00Z,2026-09-07T20:15:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T18:30:00Z,2026-09-07T20:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T18:30:00Z,2026-09-07T20:30:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T18:45:00Z,2026-09-07T20:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T18:45:00Z,2026-09-07T20:45:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T19:00:00Z,2026-09-07T21:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T19:00:00Z,2026-09-07T21:00:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T19:15:00Z,2026-09-07T21:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T19:15:00Z,2026-09-07T21:15:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T19:30:00Z,2026-09-07T21:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T19:30:00Z,2026-09-07T21:30:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T19:45:00Z,2026-09-07T21:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T19:45:00Z,2026-09-07T21:45:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T20:00:00Z,2026-09-07T22:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T20:00:00Z,2026-09-07T22:00:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T20:15:00Z,2026-09-07T22:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T20:15:00Z,2026-09-07T22:15:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T20:30:00Z,2026-09-07T22:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T20:30:00Z,2026-09-07T22:30:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T20:45:00Z,2026-09-07T22:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T20:45:00Z,2026-09-07T22:45:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T21:00:00Z,2026-09-07T23:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T21:00:00Z,2026-09-07T23:00:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T21:15:00Z,2026-09-07T23:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-13T00:35:55Z
2026-09-13T00:35:08Z,2026-09-13T02:35:08+0200,a9008583-6135-46c5-a2e4-7e39cadd6f56,2026-09-07T21:15:00Z,2026-09-07T23:15:00+0200,0.124,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-13T00:35:55Z
