timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2022-01-01T00:00:00Z,2022-01-01T01:00:00+0100,1997.9,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T17:15:00Z,2022-01-17T18:15:00+0100,677.39,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T17:15:00Z,2022-01-17T18:15:00+0100,1.53,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T17:30:00Z,2022-01-17T18:30:00+0100,630.69,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T17:30:00Z,2022-01-17T18:30:00+0100,1.19,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T17:45:00Z,2022-01-17T18:45:00+0100,655.26,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T17:45:00Z,2022-01-17T18:45:00+0100,1.06,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T18:00:00Z,2022-01-17T19:00:00+0100,560.47,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T18:00:00Z,2022-01-17T19:00:00+0100,1.06,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T18:15:00Z,2022-01-17T19:15:00+0100,561.44,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T18:15:00Z,2022-01-17T19:15:00+0100,1.05,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T18:30:00Z,2022-01-17T19:30:00+0100,547.52,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T18:30:00Z,2022-01-17T19:30:00+0100,1.05,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T18:45:00Z,2022-01-17T19:45:00+0100,542.91,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T18:45:00Z,2022-01-17T19:45:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T19:00:00Z,2022-01-17T20:00:00+0100,460.62,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T19:00:00Z,2022-01-17T20:00:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T19:15:00Z,2022-01-17T20:15:00+0100,441.59,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T19:15:00Z,2022-01-17T20:15:00+0100,0.04,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T19:30:00Z,2022-01-17T20:30:00+0100,428.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T19:30:00Z,2022-01-17T20:30:00+0100,0.04,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T19:45:00Z,2022-01-17T20:45:00+0100,370.47,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T19:45:00Z,2022-01-17T20:45:00+0100,0.75,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T20:00:00Z,2022-01-17T21:00:00+0100,343.44,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T20:00:00Z,2022-01-17T21:00:00+0100,0.04,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T20:15:00Z,2022-01-17T21:15:00+0100,351.81,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T20:15:00Z,2022-01-17T21:15:00+0100,0.04,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T20:30:00Z,2022-01-17T21:30:00+0100,338.39,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T20:30:00Z,2022-01-17T21:30:00+0100,0.52,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T20:45:00Z,2022-01-17T21:45:00+0100,287.73,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T20:45:00Z,2022-01-17T21:45:00+0100,4.3,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T21:00:00Z,2022-01-17T22:00:00+0100,240.59,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T21:00:00Z,2022-01-17T22:00:00+0100,13.05,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T21:15:00Z,2022-01-17T22:15:00+0100,221.39,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T21:15:00Z,2022-01-17T22:15:00+0100,15.88,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T21:30:00Z,2022-01-17T22:30:00+0100,255.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T21:30:00Z,2022-01-17T22:30:00+0100,15.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T21:45:00Z,2022-01-17T22:45:00+0100,255.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T21:45:00Z,2022-01-17T22:45:00+0100,15.32,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T22:00:00Z,2022-01-17T23:00:00+0100,243.65,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T22:00:00Z,2022-01-17T23:00:00+0100,15.85,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T22:15:00Z,2022-01-17T23:15:00+0100,234.59,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T22:15:00Z,2022-01-17T23:15:00+0100,15.56,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T22:30:00Z,2022-01-17T23:30:00+0100,196.22,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T22:30:00Z,2022-01-17T23:30:00+0100,15.84,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T22:45:00Z,2022-01-17T23:45:00+0100,191.53,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T22:45:00Z,2022-01-17T23:45:00+0100,15.7,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T23:00:00Z,2022-01-18T00:00:00+0100,218.78,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T23:00:00Z,2022-01-18T00:00:00+0100,15.57,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T23:15:00Z,2022-01-18T00:15:00+0100,234.16,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T23:15:00Z,2022-01-18T00:15:00+0100,15.82,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T23:30:00Z,2022-01-18T00:30:00+0100,242.76,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T23:30:00Z,2022-01-18T00:30:00+0100,15.64,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-17T23:45:00Z,2022-01-18T00:45:00+0100,233.91,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-17T23:45:00Z,2022-01-18T00:45:00+0100,15.33,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T00:00:00Z,2022-01-18T01:00:00+0100,239.16,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T00:00:00Z,2022-01-18T01:00:00+0100,15.46,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T00:15:00Z,2022-01-18T01:15:00+0100,255.36,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T00:15:00Z,2022-01-18T01:15:00+0100,16.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T00:30:00Z,2022-01-18T01:30:00+0100,268.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T00:30:00Z,2022-01-18T01:30:00+0100,15.62,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T00:45:00Z,2022-01-18T01:45:00+0100,260.84,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T00:45:00Z,2022-01-18T01:45:00+0100,15.92,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T01:00:00Z,2022-01-18T02:00:00+0100,214.98,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T01:00:00Z,2022-01-18T02:00:00+0100,16.42,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T01:15:00Z,2022-01-18T02:15:00+0100,215.06,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T01:15:00Z,2022-01-18T02:15:00+0100,15.92,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T01:30:00Z,2022-01-18T02:30:00+0100,255.71,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T01:30:00Z,2022-01-18T02:30:00+0100,16.2,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T01:45:00Z,2022-01-18T02:45:00+0100,248.2,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T01:45:00Z,2022-01-18T02:45:00+0100,15.51,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T02:00:00Z,2022-01-18T03:00:00+0100,267.76,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T02:00:00Z,2022-01-18T03:00:00+0100,15.5,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T02:15:00Z,2022-01-18T03:15:00+0100,282.3,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T02:15:00Z,2022-01-18T03:15:00+0100,16.08,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T02:30:00Z,2022-01-18T03:30:00+0100,289.78,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T02:30:00Z,2022-01-18T03:30:00+0100,15.64,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T02:45:00Z,2022-01-18T03:45:00+0100,291.95,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T02:45:00Z,2022-01-18T03:45:00+0100,15.18,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T03:00:00Z,2022-01-18T04:00:00+0100,289.33,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T03:00:00Z,2022-01-18T04:00:00+0100,15.35,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T03:15:00Z,2022-01-18T04:15:00+0100,262.4,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T03:15:00Z,2022-01-18T04:15:00+0100,15.64,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T03:30:00Z,2022-01-18T04:30:00+0100,196.54,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T03:30:00Z,2022-01-18T04:30:00+0100,15.62,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T03:45:00Z,2022-01-18T04:45:00+0100,149.48,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T03:45:00Z,2022-01-18T04:45:00+0100,15.87,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T04:00:00Z,2022-01-18T05:00:00+0100,120.82,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T04:00:00Z,2022-01-18T05:00:00+0100,16.63,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T04:15:00Z,2022-01-18T05:15:00+0100,103.63,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T04:15:00Z,2022-01-18T05:15:00+0100,17.22,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T04:30:00Z,2022-01-18T05:30:00+0100,101.7,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T04:30:00Z,2022-01-18T05:30:00+0100,18.31,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T04:45:00Z,2022-01-18T05:45:00+0100,96.1,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T04:45:00Z,2022-01-18T05:45:00+0100,18.96,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T05:00:00Z,2022-01-18T06:00:00+0100,88.1,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T05:00:00Z,2022-01-18T06:00:00+0100,18.92,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T05:15:00Z,2022-01-18T06:15:00+0100,68.5,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T05:15:00Z,2022-01-18T06:15:00+0100,18.62,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T05:30:00Z,2022-01-18T06:30:00+0100,45.7,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T05:30:00Z,2022-01-18T06:30:00+0100,18.9,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T05:45:00Z,2022-01-18T06:45:00+0100,33.3,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T05:45:00Z,2022-01-18T06:45:00+0100,18.74,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T06:00:00Z,2022-01-18T07:00:00+0100,17.3,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T06:00:00Z,2022-01-18T07:00:00+0100,18.78,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T06:15:00Z,2022-01-18T07:15:00+0100,6.64,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T06:15:00Z,2022-01-18T07:15:00+0100,17.7,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T06:30:00Z,2022-01-18T07:30:00+0100,5.67,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T06:30:00Z,2022-01-18T07:30:00+0100,17.5,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T06:45:00Z,2022-01-18T07:45:00+0100,4.43,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T06:45:00Z,2022-01-18T07:45:00+0100,16.49,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T07:00:00Z,2022-01-18T08:00:00+0100,8.53,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T07:00:00Z,2022-01-18T08:00:00+0100,16.23,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T07:15:00Z,2022-01-18T08:15:00+0100,19.11,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T07:15:00Z,2022-01-18T08:15:00+0100,15.51,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T07:30:00Z,2022-01-18T08:30:00+0100,24.71,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T07:30:00Z,2022-01-18T08:30:00+0100,15.45,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T07:45:00Z,2022-01-18T08:45:00+0100,36.94,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T07:45:00Z,2022-01-18T08:45:00+0100,14.34,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T08:00:00Z,2022-01-18T09:00:00+0100,49.1,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T08:00:00Z,2022-01-18T09:00:00+0100,8.73,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T08:15:00Z,2022-01-18T09:15:00+0100,73.76,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T08:15:00Z,2022-01-18T09:15:00+0100,1.45,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T08:30:00Z,2022-01-18T09:30:00+0100,110.42,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T08:30:00Z,2022-01-18T09:30:00+0100,1.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T08:45:00Z,2022-01-18T09:45:00+0100,146.52,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T08:45:00Z,2022-01-18T09:45:00+0100,1.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T09:00:00Z,2022-01-18T10:00:00+0100,178.76,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T09:00:00Z,2022-01-18T10:00:00+0100,1.03,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T09:15:00Z,2022-01-18T10:15:00+0100,181.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T09:15:00Z,2022-01-18T10:15:00+0100,1.03,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T09:30:00Z,2022-01-18T10:30:00+0100,192.68,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T09:30:00Z,2022-01-18T10:30:00+0100,1.1,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T09:45:00Z,2022-01-18T10:45:00+0100,204.68,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T09:45:00Z,2022-01-18T10:45:00+0100,1.1,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T10:00:00Z,2022-01-18T11:00:00+0100,282.03,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T10:00:00Z,2022-01-18T11:00:00+0100,1.05,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T10:15:00Z,2022-01-18T11:15:00+0100,285.92,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T10:15:00Z,2022-01-18T11:15:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T10:30:00Z,2022-01-18T11:30:00+0100,298.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T10:30:00Z,2022-01-18T11:30:00+0100,1.04,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T10:45:00Z,2022-01-18T11:45:00+0100,322.87,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T10:45:00Z,2022-01-18T11:45:00+0100,1.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T11:00:00Z,2022-01-18T12:00:00+0100,339.65,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T11:00:00Z,2022-01-18T12:00:00+0100,1.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T11:15:00Z,2022-01-18T12:15:00+0100,313.84,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T11:15:00Z,2022-01-18T12:15:00+0100,1.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T11:30:00Z,2022-01-18T12:30:00+0100,287.68,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T11:30:00Z,2022-01-18T12:30:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T11:45:00Z,2022-01-18T12:45:00+0100,292.99,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T11:45:00Z,2022-01-18T12:45:00+0100,1.02,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T12:00:00Z,2022-01-18T13:00:00+0100,299.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T12:00:00Z,2022-01-18T13:00:00+0100,4.19,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T12:15:00Z,2022-01-18T13:15:00+0100,281.91,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T12:15:00Z,2022-01-18T13:15:00+0100,8.41,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
2022-01-18T12:30:00Z,2022-01-18T13:30:00+0100,274.04,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-01-18T12:30:00Z,2022-01-18T13:30:00+0100,7.36,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:46:06Z
