timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2024-01-01T00:00:00Z,2024-01-01T01:00:00+0100,3014.25,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:49:56Z
2024-02-17T07:00:00Z,2024-02-17T08:00:00+0100,11.56,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T07:15:00Z,2024-02-17T08:15:00+0100,149.14,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T07:15:00Z,2024-02-17T08:15:00+0100,15.25,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T07:30:00Z,2024-02-17T08:30:00+0100,128.54,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T07:30:00Z,2024-02-17T08:30:00+0100,14.63,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T07:45:00Z,2024-02-17T08:45:00+0100,102.37,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T07:45:00Z,2024-02-17T08:45:00+0100,12.3,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T08:00:00Z,2024-02-17T09:00:00+0100,77.06,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T08:00:00Z,2024-02-17T09:00:00+0100,10.62,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T08:15:00Z,2024-02-17T09:15:00+0100,80.58,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T08:15:00Z,2024-02-17T09:15:00+0100,10.38,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T08:30:00Z,2024-02-17T09:30:00+0100,94.44,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T08:30:00Z,2024-02-17T09:30:00+0100,10.79,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T08:45:00Z,2024-02-17T09:45:00+0100,103.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T08:45:00Z,2024-02-17T09:45:00+0100,11.99,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T09:00:00Z,2024-02-17T10:00:00+0100,89.88,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T09:00:00Z,2024-02-17T10:00:00+0100,7.47,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T09:15:00Z,2024-02-17T10:15:00+0100,96.61,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T09:15:00Z,2024-02-17T10:15:00+0100,10.45,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T09:30:00Z,2024-02-17T10:30:00+0100,119.7,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T09:30:00Z,2024-02-17T10:30:00+0100,11.98,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T09:45:00Z,2024-02-17T10:45:00+0100,142.79,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T09:45:00Z,2024-02-17T10:45:00+0100,7.3,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T10:00:00Z,2024-02-17T11:00:00+0100,148.34,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T10:00:00Z,2024-02-17T11:00:00+0100,4.27,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T10:15:00Z,2024-02-17T11:15:00+0100,160.98,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T10:15:00Z,2024-02-17T11:15:00+0100,8.19,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T10:30:00Z,2024-02-17T11:30:00+0100,175.57,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T10:30:00Z,2024-02-17T11:30:00+0100,11.65,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T10:45:00Z,2024-02-17T11:45:00+0100,162.9,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T10:45:00Z,2024-02-17T11:45:00+0100,11.08,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T11:00:00Z,2024-02-17T12:00:00+0100,191.08,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T11:00:00Z,2024-02-17T12:00:00+0100,14.11,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T11:15:00Z,2024-02-17T12:15:00+0100,217.77,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T11:15:00Z,2024-02-17T12:15:00+0100,12.68,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T11:30:00Z,2024-02-17T12:30:00+0100,271.04,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T11:30:00Z,2024-02-17T12:30:00+0100,13.12,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T11:45:00Z,2024-02-17T12:45:00+0100,354.57,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T11:45:00Z,2024-02-17T12:45:00+0100,13.94,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T12:00:00Z,2024-02-17T13:00:00+0100,433.26,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T12:00:00Z,2024-02-17T13:00:00+0100,13.25,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T12:15:00Z,2024-02-17T13:15:00+0100,531.82,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T12:15:00Z,2024-02-17T13:15:00+0100,11.19,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T12:30:00Z,2024-02-17T13:30:00+0100,578.13,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T12:30:00Z,2024-02-17T13:30:00+0100,12.61,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T12:45:00Z,2024-02-17T13:45:00+0100,563.56,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T12:45:00Z,2024-02-17T13:45:00+0100,11.92,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T13:00:00Z,2024-02-17T14:00:00+0100,584.54,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T13:00:00Z,2024-02-17T14:00:00+0100,11.81,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T13:15:00Z,2024-02-17T14:15:00+0100,582.98,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T13:15:00Z,2024-02-17T14:15:00+0100,11.92,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T13:30:00Z,2024-02-17T14:30:00+0100,606.54,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T13:30:00Z,2024-02-17T14:30:00+0100,11.92,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T13:45:00Z,2024-02-17T14:45:00+0100,643.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T13:45:00Z,2024-02-17T14:45:00+0100,11.66,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T14:00:00Z,2024-02-17T15:00:00+0100,669.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T14:00:00Z,2024-02-17T15:00:00+0100,11.12,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T14:15:00Z,2024-02-17T15:15:00+0100,753.03,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T14:15:00Z,2024-02-17T15:15:00+0100,7.38,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T14:30:00Z,2024-02-17T15:30:00+0100,907.64,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T14:30:00Z,2024-02-17T15:30:00+0100,5.12,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T14:45:00Z,2024-02-17T15:45:00+0100,1063.14,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T14:45:00Z,2024-02-17T15:45:00+0100,6.98,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T15:00:00Z,2024-02-17T16:00:00+0100,1108.7,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T15:00:00Z,2024-02-17T16:00:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T15:15:00Z,2024-02-17T16:15:00+0100,1095.49,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T15:15:00Z,2024-02-17T16:15:00+0100,4.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T15:30:00Z,2024-02-17T16:30:00+0100,1115.82,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T15:30:00Z,2024-02-17T16:30:00+0100,7.81,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T15:45:00Z,2024-02-17T16:45:00+0100,1177.52,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T15:45:00Z,2024-02-17T16:45:00+0100,2.06,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T16:00:00Z,2024-02-17T17:00:00+0100,1250.31,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T16:00:00Z,2024-02-17T17:00:00+0100,1.26,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T16:15:00Z,2024-02-17T17:15:00+0100,1274.64,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T16:15:00Z,2024-02-17T17:15:00+0100,1.92,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T16:30:00Z,2024-02-17T17:30:00+0100,1226.97,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T16:30:00Z,2024-02-17T17:30:00+0100,1.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T16:45:00Z,2024-02-17T17:45:00+0100,1244.58,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T16:45:00Z,2024-02-17T17:45:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T17:00:00Z,2024-02-17T18:00:00+0100,1333.99,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T17:00:00Z,2024-02-17T18:00:00+0100,0.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T17:15:00Z,2024-02-17T18:15:00+0100,1501.21,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T17:15:00Z,2024-02-17T18:15:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T17:30:00Z,2024-02-17T18:30:00+0100,1630.9,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T17:30:00Z,2024-02-17T18:30:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T17:45:00Z,2024-02-17T18:45:00+0100,1749.51,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T17:45:00Z,2024-02-17T18:45:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T18:00:00Z,2024-02-17T19:00:00+0100,1869.51,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T18:00:00Z,2024-02-17T19:00:00+0100,1.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T18:15:00Z,2024-02-17T19:15:00+0100,1938.2,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T18:15:00Z,2024-02-17T19:15:00+0100,1.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T18:30:00Z,2024-02-17T19:30:00+0100,1927.19,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T18:30:00Z,2024-02-17T19:30:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T18:45:00Z,2024-02-17T19:45:00+0100,1941.16,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T18:45:00Z,2024-02-17T19:45:00+0100,1.3,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T19:00:00Z,2024-02-17T20:00:00+0100,2106.02,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T19:00:00Z,2024-02-17T20:00:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T19:15:00Z,2024-02-17T20:15:00+0100,2276.87,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T19:15:00Z,2024-02-17T20:15:00+0100,1.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T19:30:00Z,2024-02-17T20:30:00+0100,2297.67,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T19:30:00Z,2024-02-17T20:30:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T19:45:00Z,2024-02-17T20:45:00+0100,2318.41,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T19:45:00Z,2024-02-17T20:45:00+0100,1.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T20:00:00Z,2024-02-17T21:00:00+0100,2293.46,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T20:00:00Z,2024-02-17T21:00:00+0100,1.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T20:15:00Z,2024-02-17T21:15:00+0100,2204.53,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T20:15:00Z,2024-02-17T21:15:00+0100,1.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T20:30:00Z,2024-02-17T21:30:00+0100,2240.77,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T20:30:00Z,2024-02-17T21:30:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T20:45:00Z,2024-02-17T21:45:00+0100,2315.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T20:45:00Z,2024-02-17T21:45:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T21:00:00Z,2024-02-17T22:00:00+0100,2371.6,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T21:00:00Z,2024-02-17T22:00:00+0100,1.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T21:15:00Z,2024-02-17T22:15:00+0100,2464.63,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T21:15:00Z,2024-02-17T22:15:00+0100,0.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T21:30:00Z,2024-02-17T22:30:00+0100,2640.24,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T21:30:00Z,2024-02-17T22:30:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T21:45:00Z,2024-02-17T22:45:00+0100,2729.19,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T21:45:00Z,2024-02-17T22:45:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T22:00:00Z,2024-02-17T23:00:00+0100,2790.76,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T22:00:00Z,2024-02-17T23:00:00+0100,0.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T22:15:00Z,2024-02-17T23:15:00+0100,2851.63,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T22:15:00Z,2024-02-17T23:15:00+0100,1.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T22:30:00Z,2024-02-17T23:30:00+0100,2924.35,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T22:30:00Z,2024-02-17T23:30:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T22:45:00Z,2024-02-17T23:45:00+0100,3044.43,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T22:45:00Z,2024-02-17T23:45:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T23:00:00Z,2024-02-18T00:00:00+0100,3144.26,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T23:00:00Z,2024-02-18T00:00:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T23:15:00Z,2024-02-18T00:15:00+0100,3189.32,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T23:15:00Z,2024-02-18T00:15:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T23:30:00Z,2024-02-18T00:30:00+0100,3219.59,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T23:30:00Z,2024-02-18T00:30:00+0100,1.15,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-17T23:45:00Z,2024-02-18T00:45:00+0100,3211.24,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-17T23:45:00Z,2024-02-18T00:45:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T00:00:00Z,2024-02-18T01:00:00+0100,3210.88,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-18T00:00:00Z,2024-02-18T01:00:00+0100,0.58,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T00:15:00Z,2024-02-18T01:15:00+0100,3227.56,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-18T00:15:00Z,2024-02-18T01:15:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T00:30:00Z,2024-02-18T01:30:00+0100,3240.36,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-18T00:30:00Z,2024-02-18T01:30:00+0100,0.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T00:45:00Z,2024-02-18T01:45:00+0100,3294.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-18T00:45:00Z,2024-02-18T01:45:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T01:00:00Z,2024-02-18T02:00:00+0100,3341.74,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-18T01:00:00Z,2024-02-18T02:00:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T01:15:00Z,2024-02-18T02:15:00+0100,3384.32,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-18T01:15:00Z,2024-02-18T02:15:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T01:30:00Z,2024-02-18T02:30:00+0100,3418.9,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-18T01:30:00Z,2024-02-18T02:30:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T01:45:00Z,2024-02-18T02:45:00+0100,3404.05,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-18T01:45:00Z,2024-02-18T02:45:00+0100,0.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T02:00:00Z,2024-02-18T03:00:00+0100,3446.08,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-18T02:00:00Z,2024-02-18T03:00:00+0100,1.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T02:15:00Z,2024-02-18T03:15:00+0100,3452.18,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
2024-02-18T02:15:00Z,2024-02-18T03:15:00+0100,0.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:50:16Z
2024-02-18T02:30:00Z,2024-02-18T03:30:00+0100,3458.94,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:50:16Z
