collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T10:00:00Z,2026-08-07T12:00:00+0200,25.25,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T11:00:00Z,2026-08-07T13:00:00+0200,26.4875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T12:00:00Z,2026-08-07T14:00:00+0200,26.835,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T13:00:00Z,2026-08-07T15:00:00+0200,27.975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T14:00:00Z,2026-08-07T16:00:00+0200,28.6275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T15:00:00Z,2026-08-07T17:00:00+0200,31.3575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T16:00:00Z,2026-08-07T18:00:00+0200,32.105,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T17:00:00Z,2026-08-07T19:00:00+0200,30.52,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T18:00:00Z,2026-08-07T20:00:00+0200,1.86,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T18:00:00Z,2026-08-07T20:00:00+0200,9.3825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T19:00:00Z,2026-08-07T21:00:00+0200,7.02,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T20:00:00Z,2026-08-07T22:00:00+0200,25.1725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T21:00:00Z,2026-08-07T23:00:00+0200,17.405,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T22:00:00Z,2026-08-08T00:00:00+0200,10.275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-07T23:00:00Z,2026-08-08T01:00:00+0200,80.1975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T00:00:00Z,2026-08-08T02:00:00+0200,181.2775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T01:00:00Z,2026-08-08T03:00:00+0200,183.985,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T02:00:00Z,2026-08-08T04:00:00+0200,149.84,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T03:00:00Z,2026-08-08T05:00:00+0200,136.305,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T04:00:00Z,2026-08-08T06:00:00+0200,115.015,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T05:00:00Z,2026-08-08T07:00:00+0200,94.4725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T06:00:00Z,2026-08-08T08:00:00+0200,55.9575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T07:00:00Z,2026-08-08T09:00:00+0200,42.6675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T08:00:00Z,2026-08-08T10:00:00+0200,2.98,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T08:00:00Z,2026-08-08T10:00:00+0200,7.795,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T09:00:00Z,2026-08-08T11:00:00+0200,26.4775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T10:00:00Z,2026-08-08T12:00:00+0200,27.4,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T11:00:00Z,2026-08-08T13:00:00+0200,26.1825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T12:00:00Z,2026-08-08T14:00:00+0200,13.635,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T12:00:00Z,2026-08-08T14:00:00+0200,3.9775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T13:00:00Z,2026-08-08T15:00:00+0200,69.965,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T14:00:00Z,2026-08-08T16:00:00+0200,97.83,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T15:00:00Z,2026-08-08T17:00:00+0200,133.13,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T16:00:00Z,2026-08-08T18:00:00+0200,137.1475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T17:00:00Z,2026-08-08T19:00:00+0200,172.6775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T18:00:00Z,2026-08-08T20:00:00+0200,138.71,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T19:00:00Z,2026-08-08T21:00:00+0200,122.125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T20:00:00Z,2026-08-08T22:00:00+0200,88.4025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T21:00:00Z,2026-08-08T23:00:00+0200,95.4175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T22:00:00Z,2026-08-09T00:00:00+0200,94.0625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-08T23:00:00Z,2026-08-09T01:00:00+0200,197.75,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T00:00:00Z,2026-08-09T02:00:00+0200,235.0325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T01:00:00Z,2026-08-09T03:00:00+0200,136.385,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T02:00:00Z,2026-08-09T04:00:00+0200,64.635,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T03:00:00Z,2026-08-09T05:00:00+0200,74.165,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T04:00:00Z,2026-08-09T06:00:00+0200,53.54,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T05:00:00Z,2026-08-09T07:00:00+0200,53.4025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T06:00:00Z,2026-08-09T08:00:00+0200,89.9325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T07:00:00Z,2026-08-09T09:00:00+0200,96.495,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T08:00:00Z,2026-08-09T10:00:00+0200,58.0075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T09:00:00Z,2026-08-09T11:00:00+0200,23.665,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T10:00:00Z,2026-08-09T12:00:00+0200,32.095,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T11:00:00Z,2026-08-09T13:00:00+0200,32.3475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T12:00:00Z,2026-08-09T14:00:00+0200,22.1325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T13:00:00Z,2026-08-09T15:00:00+0200,31.1875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T14:00:00Z,2026-08-09T16:00:00+0200,29.5675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T15:00:00Z,2026-08-09T17:00:00+0200,2.6175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T15:00:00Z,2026-08-09T17:00:00+0200,9.8475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T16:00:00Z,2026-08-09T18:00:00+0200,15.8675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T16:00:00Z,2026-08-09T18:00:00+0200,0.215,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T17:00:00Z,2026-08-09T19:00:00+0200,22.555,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T17:00:00Z,2026-08-09T19:00:00+0200,0.0125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T18:00:00Z,2026-08-09T20:00:00+0200,31.4725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T18:00:00Z,2026-08-09T20:00:00+0200,3.665,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T19:00:00Z,2026-08-09T21:00:00+0200,159.4975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T20:00:00Z,2026-08-09T22:00:00+0200,521.6025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T21:00:00Z,2026-08-09T23:00:00+0200,874.3275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T22:00:00Z,2026-08-10T00:00:00+0200,839.9375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-09T23:00:00Z,2026-08-10T01:00:00+0200,600.96,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T00:00:00Z,2026-08-10T02:00:00+0200,428.0925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T01:00:00Z,2026-08-10T03:00:00+0200,372.135,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T02:00:00Z,2026-08-10T04:00:00+0200,302.695,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T03:00:00Z,2026-08-10T05:00:00+0200,385.005,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T04:00:00Z,2026-08-10T06:00:00+0200,447.94,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T05:00:00Z,2026-08-10T07:00:00+0200,416.6125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T06:00:00Z,2026-08-10T08:00:00+0200,372.92,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T07:00:00Z,2026-08-10T09:00:00+0200,240.24,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T08:00:00Z,2026-08-10T10:00:00+0200,110.4075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T09:00:00Z,2026-08-10T11:00:00+0200,268.3775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T10:00:00Z,2026-08-10T12:00:00+0200,367.2075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T11:00:00Z,2026-08-10T13:00:00+0200,335.47,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T12:00:00Z,2026-08-10T14:00:00+0200,217.7975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T13:00:00Z,2026-08-10T15:00:00+0200,189.1275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T14:00:00Z,2026-08-10T16:00:00+0200,131.21,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T15:00:00Z,2026-08-10T17:00:00+0200,155.515,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T16:00:00Z,2026-08-10T18:00:00+0200,131.175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T17:00:00Z,2026-08-10T19:00:00+0200,173.51,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T18:00:00Z,2026-08-10T20:00:00+0200,230.74,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T19:00:00Z,2026-08-10T21:00:00+0200,410.04,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T20:00:00Z,2026-08-10T22:00:00+0200,415.0075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T21:00:00Z,2026-08-10T23:00:00+0200,575.035,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T22:00:00Z,2026-08-11T00:00:00+0200,571.0025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-10T23:00:00Z,2026-08-11T01:00:00+0200,442.5975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
2026-08-23T00:25:55Z,2026-08-23T02:25:55+0200,622e9c8e-80ae-4e88-8fb7-b55917c39977,2026-08-11T00:00:00Z,2026-08-11T02:00:00+0200,371.4925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-23T00:26:28Z
