collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T08:30:00Z,2026-08-09T10:30:00+0200,0.213,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T08:30:00Z,2026-08-09T10:30:00+0200,12.837,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T08:45:00Z,2026-08-09T10:45:00+0200,0.213,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T08:45:00Z,2026-08-09T10:45:00+0200,12.275,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T09:00:00Z,2026-08-09T11:00:00+0200,0.516,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T09:00:00Z,2026-08-09T11:00:00+0200,11.743,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T09:15:00Z,2026-08-09T11:15:00+0200,1.264,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T09:15:00Z,2026-08-09T11:15:00+0200,11.961,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T09:30:00Z,2026-08-09T11:30:00+0200,2.849,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T09:30:00Z,2026-08-09T11:30:00+0200,11.074,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T09:45:00Z,2026-08-09T11:45:00+0200,3.077,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T09:45:00Z,2026-08-09T11:45:00+0200,11.219,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T10:00:00Z,2026-08-09T12:00:00+0200,3.915,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T10:00:00Z,2026-08-09T12:00:00+0200,11.432,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T10:15:00Z,2026-08-09T12:15:00+0200,3.149,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T10:15:00Z,2026-08-09T12:15:00+0200,12.255,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T10:30:00Z,2026-08-09T12:30:00+0200,3.359,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T10:30:00Z,2026-08-09T12:30:00+0200,11.893,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T10:45:00Z,2026-08-09T12:45:00+0200,3.672,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T10:45:00Z,2026-08-09T12:45:00+0200,11.433,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T11:00:00Z,2026-08-09T13:00:00+0200,2.881,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T11:00:00Z,2026-08-09T13:00:00+0200,11.557,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T11:15:00Z,2026-08-09T13:15:00+0200,2.374,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T11:15:00Z,2026-08-09T13:15:00+0200,12.485,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T11:30:00Z,2026-08-09T13:30:00+0200,3.465,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T11:30:00Z,2026-08-09T13:30:00+0200,12.169,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T11:45:00Z,2026-08-09T13:45:00+0200,3.317,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T11:45:00Z,2026-08-09T13:45:00+0200,12.208,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T12:00:00Z,2026-08-09T14:00:00+0200,3.804,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T12:00:00Z,2026-08-09T14:00:00+0200,12.03,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T12:15:00Z,2026-08-09T14:15:00+0200,5.92,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T12:15:00Z,2026-08-09T14:15:00+0200,11.756,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T12:30:00Z,2026-08-09T14:30:00+0200,7.301,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T12:30:00Z,2026-08-09T14:30:00+0200,10.549,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T12:45:00Z,2026-08-09T14:45:00+0200,13.031,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T12:45:00Z,2026-08-09T14:45:00+0200,9.935,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T13:00:00Z,2026-08-09T15:00:00+0200,18.857,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T13:00:00Z,2026-08-09T15:00:00+0200,7.832,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T13:15:00Z,2026-08-09T15:15:00+0200,18.354,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T13:15:00Z,2026-08-09T15:15:00+0200,6.065,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T13:30:00Z,2026-08-09T15:30:00+0200,23.035,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T13:30:00Z,2026-08-09T15:30:00+0200,5.291,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T13:45:00Z,2026-08-09T15:45:00+0200,21.279,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T13:45:00Z,2026-08-09T15:45:00+0200,4.935,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T14:00:00Z,2026-08-09T16:00:00+0200,25.177,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T14:00:00Z,2026-08-09T16:00:00+0200,4.257,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T14:15:00Z,2026-08-09T16:15:00+0200,32.052,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T14:15:00Z,2026-08-09T16:15:00+0200,4.215,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T14:30:00Z,2026-08-09T16:30:00+0200,27.451,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T14:30:00Z,2026-08-09T16:30:00+0200,4.275,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T14:45:00Z,2026-08-09T16:45:00+0200,31.117,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T14:45:00Z,2026-08-09T16:45:00+0200,4.457,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T15:00:00Z,2026-08-09T17:00:00+0200,33.02,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T15:00:00Z,2026-08-09T17:00:00+0200,4.42,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T15:15:00Z,2026-08-09T17:15:00+0200,27.824,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T15:15:00Z,2026-08-09T17:15:00+0200,4.275,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T15:30:00Z,2026-08-09T17:30:00+0200,21.798,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T15:30:00Z,2026-08-09T17:30:00+0200,3.059,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T15:45:00Z,2026-08-09T17:45:00+0200,34.596,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T15:45:00Z,2026-08-09T17:45:00+0200,0.361,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T16:00:00Z,2026-08-09T18:00:00+0200,45.218,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T16:00:00Z,2026-08-09T18:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T16:15:00Z,2026-08-09T18:15:00+0200,47.403,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T16:15:00Z,2026-08-09T18:15:00+0200,0.281,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T16:30:00Z,2026-08-09T18:30:00+0200,65.818,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T16:30:00Z,2026-08-09T18:30:00+0200,0.284,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T16:45:00Z,2026-08-09T18:45:00+0200,70.094,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T16:45:00Z,2026-08-09T18:45:00+0200,0.271,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T17:00:00Z,2026-08-09T19:00:00+0200,61.334,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T17:00:00Z,2026-08-09T19:00:00+0200,0.29,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T17:15:00Z,2026-08-09T19:15:00+0200,41.714,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T17:15:00Z,2026-08-09T19:15:00+0200,6.043,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T17:30:00Z,2026-08-09T19:30:00+0200,29.889,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T17:30:00Z,2026-08-09T19:30:00+0200,8.513,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T17:45:00Z,2026-08-09T19:45:00+0200,27.172,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T17:45:00Z,2026-08-09T19:45:00+0200,8.658,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T18:00:00Z,2026-08-09T20:00:00+0200,28.793,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T18:00:00Z,2026-08-09T20:00:00+0200,10.147,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T18:15:00Z,2026-08-09T20:15:00+0200,42.769,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T18:15:00Z,2026-08-09T20:15:00+0200,11.306,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T18:30:00Z,2026-08-09T20:30:00+0200,37.471,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T18:30:00Z,2026-08-09T20:30:00+0200,11.345,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T18:45:00Z,2026-08-09T20:45:00+0200,34.86,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T18:45:00Z,2026-08-09T20:45:00+0200,11.949,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T19:00:00Z,2026-08-09T21:00:00+0200,54.774,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T19:00:00Z,2026-08-09T21:00:00+0200,12.375,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T19:15:00Z,2026-08-09T21:15:00+0200,64.729,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T19:15:00Z,2026-08-09T21:15:00+0200,11.949,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T19:30:00Z,2026-08-09T21:30:00+0200,65.64,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T19:30:00Z,2026-08-09T21:30:00+0200,12.075,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T19:45:00Z,2026-08-09T21:45:00+0200,58.538,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T19:45:00Z,2026-08-09T21:45:00+0200,12.2,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T20:00:00Z,2026-08-09T22:00:00+0200,60.348,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T20:00:00Z,2026-08-09T22:00:00+0200,11.753,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-20T10:12:31Z
2026-08-20T10:07:20Z,2026-08-20T12:07:20+0200,906a8314-999f-4a89-9603-d77b3a27a3c0,2026-08-09T20:15:00Z,2026-08-09T22:15:00+0200,56.28,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-20T10:12:31Z
