timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2025-01-01T00:00:00Z,2025-01-01T01:00:00+0100,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:27Z
2025-04-29T14:15:00Z,2025-04-29T16:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T14:30:00Z,2025-04-29T16:30:00+0200,335.365,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T14:30:00Z,2025-04-29T16:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T14:45:00Z,2025-04-29T16:45:00+0200,311.549,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T14:45:00Z,2025-04-29T16:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T15:00:00Z,2025-04-29T17:00:00+0200,295.15,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T15:00:00Z,2025-04-29T17:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T15:15:00Z,2025-04-29T17:15:00+0200,271.691,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T15:15:00Z,2025-04-29T17:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T15:30:00Z,2025-04-29T17:30:00+0200,245.971,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T15:30:00Z,2025-04-29T17:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T15:45:00Z,2025-04-29T17:45:00+0200,217.996,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T15:45:00Z,2025-04-29T17:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T16:00:00Z,2025-04-29T18:00:00+0200,191.709,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T16:00:00Z,2025-04-29T18:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T16:15:00Z,2025-04-29T18:15:00+0200,167.285,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T16:15:00Z,2025-04-29T18:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T16:30:00Z,2025-04-29T18:30:00+0200,141.112,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T16:30:00Z,2025-04-29T18:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T16:45:00Z,2025-04-29T18:45:00+0200,115.354,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T16:45:00Z,2025-04-29T18:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T17:00:00Z,2025-04-29T19:00:00+0200,91.611,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T17:00:00Z,2025-04-29T19:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T17:15:00Z,2025-04-29T19:15:00+0200,68.538,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T17:15:00Z,2025-04-29T19:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T17:30:00Z,2025-04-29T19:30:00+0200,46.844,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T17:30:00Z,2025-04-29T19:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T17:45:00Z,2025-04-29T19:45:00+0200,32.175,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T17:45:00Z,2025-04-29T19:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T18:00:00Z,2025-04-29T20:00:00+0200,19.85,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T18:00:00Z,2025-04-29T20:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T18:15:00Z,2025-04-29T20:15:00+0200,11.634,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T18:15:00Z,2025-04-29T20:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T18:30:00Z,2025-04-29T20:30:00+0200,5.522,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T18:30:00Z,2025-04-29T20:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T18:45:00Z,2025-04-29T20:45:00+0200,1.306,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T18:45:00Z,2025-04-29T20:45:00+0200,0.073,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T19:00:00Z,2025-04-29T21:00:00+0200,0.001,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T19:00:00Z,2025-04-29T21:00:00+0200,1.071,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T19:15:00Z,2025-04-29T21:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T19:15:00Z,2025-04-29T21:15:00+0200,1.223,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T19:30:00Z,2025-04-29T21:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T19:30:00Z,2025-04-29T21:30:00+0200,1.226,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T19:45:00Z,2025-04-29T21:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T19:45:00Z,2025-04-29T21:45:00+0200,1.256,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T20:00:00Z,2025-04-29T22:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T20:00:00Z,2025-04-29T22:00:00+0200,1.201,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T20:15:00Z,2025-04-29T22:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T20:15:00Z,2025-04-29T22:15:00+0200,1.254,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T20:30:00Z,2025-04-29T22:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T20:30:00Z,2025-04-29T22:30:00+0200,1.236,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T20:45:00Z,2025-04-29T22:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T20:45:00Z,2025-04-29T22:45:00+0200,1.276,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T21:00:00Z,2025-04-29T23:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T21:00:00Z,2025-04-29T23:00:00+0200,1.257,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T21:15:00Z,2025-04-29T23:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T21:15:00Z,2025-04-29T23:15:00+0200,1.254,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T21:30:00Z,2025-04-29T23:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T21:30:00Z,2025-04-29T23:30:00+0200,1.197,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T21:45:00Z,2025-04-29T23:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T21:45:00Z,2025-04-29T23:45:00+0200,1.29,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T22:00:00Z,2025-04-30T00:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T22:00:00Z,2025-04-30T00:00:00+0200,1.221,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T22:15:00Z,2025-04-30T00:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T22:15:00Z,2025-04-30T00:15:00+0200,1.266,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T22:30:00Z,2025-04-30T00:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T22:30:00Z,2025-04-30T00:30:00+0200,1.253,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T22:45:00Z,2025-04-30T00:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T22:45:00Z,2025-04-30T00:45:00+0200,1.218,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T23:00:00Z,2025-04-30T01:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T23:00:00Z,2025-04-30T01:00:00+0200,1.358,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T23:15:00Z,2025-04-30T01:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T23:15:00Z,2025-04-30T01:15:00+0200,1.421,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T23:30:00Z,2025-04-30T01:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T23:30:00Z,2025-04-30T01:30:00+0200,1.401,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-29T23:45:00Z,2025-04-30T01:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-29T23:45:00Z,2025-04-30T01:45:00+0200,1.438,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T00:00:00Z,2025-04-30T02:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T00:00:00Z,2025-04-30T02:00:00+0200,1.432,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T00:15:00Z,2025-04-30T02:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T00:15:00Z,2025-04-30T02:15:00+0200,1.378,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T00:30:00Z,2025-04-30T02:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T00:30:00Z,2025-04-30T02:30:00+0200,1.427,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T00:45:00Z,2025-04-30T02:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T00:45:00Z,2025-04-30T02:45:00+0200,1.356,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T01:00:00Z,2025-04-30T03:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T01:00:00Z,2025-04-30T03:00:00+0200,1.482,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T01:15:00Z,2025-04-30T03:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T01:15:00Z,2025-04-30T03:15:00+0200,1.36,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T01:30:00Z,2025-04-30T03:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T01:30:00Z,2025-04-30T03:30:00+0200,1.4,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T01:45:00Z,2025-04-30T03:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T01:45:00Z,2025-04-30T03:45:00+0200,1.384,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T02:00:00Z,2025-04-30T04:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T02:00:00Z,2025-04-30T04:00:00+0200,1.388,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T02:15:00Z,2025-04-30T04:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T02:15:00Z,2025-04-30T04:15:00+0200,1.4,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T02:30:00Z,2025-04-30T04:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T02:30:00Z,2025-04-30T04:30:00+0200,1.384,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T02:45:00Z,2025-04-30T04:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T02:45:00Z,2025-04-30T04:45:00+0200,1.424,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T03:00:00Z,2025-04-30T05:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T03:00:00Z,2025-04-30T05:00:00+0200,1.406,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T03:15:00Z,2025-04-30T05:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T03:15:00Z,2025-04-30T05:15:00+0200,1.434,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T03:30:00Z,2025-04-30T05:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T03:30:00Z,2025-04-30T05:30:00+0200,1.382,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T03:45:00Z,2025-04-30T05:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T03:45:00Z,2025-04-30T05:45:00+0200,1.29,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T04:00:00Z,2025-04-30T06:00:00+0200,0.876,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T04:00:00Z,2025-04-30T06:00:00+0200,0.279,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T04:15:00Z,2025-04-30T06:15:00+0200,5.25,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T04:15:00Z,2025-04-30T06:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T04:30:00Z,2025-04-30T06:30:00+0200,12.857,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T04:30:00Z,2025-04-30T06:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T04:45:00Z,2025-04-30T06:45:00+0200,22.742,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T04:45:00Z,2025-04-30T06:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T05:00:00Z,2025-04-30T07:00:00+0200,34.681,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T05:00:00Z,2025-04-30T07:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T05:15:00Z,2025-04-30T07:15:00+0200,49.592,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T05:15:00Z,2025-04-30T07:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T05:30:00Z,2025-04-30T07:30:00+0200,67.316,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T05:30:00Z,2025-04-30T07:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T05:45:00Z,2025-04-30T07:45:00+0200,92.033,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T05:45:00Z,2025-04-30T07:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T06:00:00Z,2025-04-30T08:00:00+0200,120.108,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T06:00:00Z,2025-04-30T08:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T06:15:00Z,2025-04-30T08:15:00+0200,136.753,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T06:15:00Z,2025-04-30T08:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T06:30:00Z,2025-04-30T08:30:00+0200,160.36,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T06:30:00Z,2025-04-30T08:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T06:45:00Z,2025-04-30T08:45:00+0200,179.292,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T06:45:00Z,2025-04-30T08:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T07:00:00Z,2025-04-30T09:00:00+0200,208.914,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T07:00:00Z,2025-04-30T09:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T07:15:00Z,2025-04-30T09:15:00+0200,239.119,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T07:15:00Z,2025-04-30T09:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T07:30:00Z,2025-04-30T09:30:00+0200,261.514,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T07:30:00Z,2025-04-30T09:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T07:45:00Z,2025-04-30T09:45:00+0200,288.975,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T07:45:00Z,2025-04-30T09:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T08:00:00Z,2025-04-30T10:00:00+0200,305.316,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T08:00:00Z,2025-04-30T10:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T08:15:00Z,2025-04-30T10:15:00+0200,332.136,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T08:15:00Z,2025-04-30T10:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T08:30:00Z,2025-04-30T10:30:00+0200,347.259,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T08:30:00Z,2025-04-30T10:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T08:45:00Z,2025-04-30T10:45:00+0200,364.179,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T08:45:00Z,2025-04-30T10:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T09:00:00Z,2025-04-30T11:00:00+0200,324.276,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T09:00:00Z,2025-04-30T11:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T09:15:00Z,2025-04-30T11:15:00+0200,347.318,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T09:15:00Z,2025-04-30T11:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T09:30:00Z,2025-04-30T11:30:00+0200,371.924,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T09:30:00Z,2025-04-30T11:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T09:45:00Z,2025-04-30T11:45:00+0200,385.412,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T09:45:00Z,2025-04-30T11:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T10:00:00Z,2025-04-30T12:00:00+0200,390.515,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T10:00:00Z,2025-04-30T12:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T10:15:00Z,2025-04-30T12:15:00+0200,382.335,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T10:15:00Z,2025-04-30T12:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T10:30:00Z,2025-04-30T12:30:00+0200,394.057,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T10:30:00Z,2025-04-30T12:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T10:45:00Z,2025-04-30T12:45:00+0200,417.115,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T10:45:00Z,2025-04-30T12:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T11:00:00Z,2025-04-30T13:00:00+0200,401.237,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T11:00:00Z,2025-04-30T13:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T11:15:00Z,2025-04-30T13:15:00+0200,405.351,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T11:15:00Z,2025-04-30T13:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T11:30:00Z,2025-04-30T13:30:00+0200,419.486,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
2025-04-30T11:30:00Z,2025-04-30T13:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-08-05T15:16:31Z
2025-04-30T11:45:00Z,2025-04-30T13:45:00+0200,409.545,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-08-05T15:16:31Z
