collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T08:30:00Z,2026-06-30T10:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T08:45:00Z,2026-06-30T10:45:00+0200,172.47,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T08:45:00Z,2026-06-30T10:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T09:00:00Z,2026-06-30T11:00:00+0200,199.971,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T09:00:00Z,2026-06-30T11:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T09:15:00Z,2026-06-30T11:15:00+0200,225.738,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T09:15:00Z,2026-06-30T11:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T09:30:00Z,2026-06-30T11:30:00+0200,204.586,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T09:30:00Z,2026-06-30T11:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T09:45:00Z,2026-06-30T11:45:00+0200,211.979,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T09:45:00Z,2026-06-30T11:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T10:00:00Z,2026-06-30T12:00:00+0200,215.996,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T10:00:00Z,2026-06-30T12:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T10:15:00Z,2026-06-30T12:15:00+0200,226.101,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T10:15:00Z,2026-06-30T12:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T10:30:00Z,2026-06-30T12:30:00+0200,220.176,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T10:30:00Z,2026-06-30T12:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T10:45:00Z,2026-06-30T12:45:00+0200,218.921,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T10:45:00Z,2026-06-30T12:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T11:00:00Z,2026-06-30T13:00:00+0200,213.248,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T11:00:00Z,2026-06-30T13:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T11:15:00Z,2026-06-30T13:15:00+0200,189.041,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T11:15:00Z,2026-06-30T13:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T11:30:00Z,2026-06-30T13:30:00+0200,168.296,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T11:30:00Z,2026-06-30T13:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T11:45:00Z,2026-06-30T13:45:00+0200,157.06,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T11:45:00Z,2026-06-30T13:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T12:00:00Z,2026-06-30T14:00:00+0200,140.617,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T12:00:00Z,2026-06-30T14:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T12:15:00Z,2026-06-30T14:15:00+0200,130.712,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T12:15:00Z,2026-06-30T14:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T12:30:00Z,2026-06-30T14:30:00+0200,124.358,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T12:30:00Z,2026-06-30T14:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T12:45:00Z,2026-06-30T14:45:00+0200,140.705,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T12:45:00Z,2026-06-30T14:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T13:00:00Z,2026-06-30T15:00:00+0200,175.049,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T13:00:00Z,2026-06-30T15:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T13:15:00Z,2026-06-30T15:15:00+0200,137.311,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T13:15:00Z,2026-06-30T15:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T13:30:00Z,2026-06-30T15:30:00+0200,108.939,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T13:30:00Z,2026-06-30T15:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T13:45:00Z,2026-06-30T15:45:00+0200,99.133,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T13:45:00Z,2026-06-30T15:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T14:00:00Z,2026-06-30T16:00:00+0200,79.721,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T14:00:00Z,2026-06-30T16:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T14:15:00Z,2026-06-30T16:15:00+0200,63.914,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T14:15:00Z,2026-06-30T16:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T14:30:00Z,2026-06-30T16:30:00+0200,67.454,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T14:30:00Z,2026-06-30T16:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T14:45:00Z,2026-06-30T16:45:00+0200,95.277,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T14:45:00Z,2026-06-30T16:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T15:00:00Z,2026-06-30T17:00:00+0200,91.296,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T15:00:00Z,2026-06-30T17:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T15:15:00Z,2026-06-30T17:15:00+0200,74.383,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T15:15:00Z,2026-06-30T17:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T15:30:00Z,2026-06-30T17:30:00+0200,70.229,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T15:30:00Z,2026-06-30T17:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T15:45:00Z,2026-06-30T17:45:00+0200,71.598,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T15:45:00Z,2026-06-30T17:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T16:00:00Z,2026-06-30T18:00:00+0200,65.284,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T16:00:00Z,2026-06-30T18:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T16:15:00Z,2026-06-30T18:15:00+0200,69.014,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T16:15:00Z,2026-06-30T18:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T16:30:00Z,2026-06-30T18:30:00+0200,67.916,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T16:30:00Z,2026-06-30T18:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T16:45:00Z,2026-06-30T18:45:00+0200,61.881,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T16:45:00Z,2026-06-30T18:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T17:00:00Z,2026-06-30T19:00:00+0200,59.468,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T17:00:00Z,2026-06-30T19:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T17:15:00Z,2026-06-30T19:15:00+0200,60.714,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T17:15:00Z,2026-06-30T19:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T17:30:00Z,2026-06-30T19:30:00+0200,52.656,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T17:30:00Z,2026-06-30T19:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T17:45:00Z,2026-06-30T19:45:00+0200,41.999,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T17:45:00Z,2026-06-30T19:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T18:00:00Z,2026-06-30T20:00:00+0200,38.7,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T18:00:00Z,2026-06-30T20:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T18:15:00Z,2026-06-30T20:15:00+0200,28.553,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T18:15:00Z,2026-06-30T20:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T18:30:00Z,2026-06-30T20:30:00+0200,23.217,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T18:30:00Z,2026-06-30T20:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T18:45:00Z,2026-06-30T20:45:00+0200,19.762,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T18:45:00Z,2026-06-30T20:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T19:00:00Z,2026-06-30T21:00:00+0200,10.717,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T19:00:00Z,2026-06-30T21:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T19:15:00Z,2026-06-30T21:15:00+0200,7.177,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T19:15:00Z,2026-06-30T21:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T19:30:00Z,2026-06-30T21:30:00+0200,3.559,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T19:30:00Z,2026-06-30T21:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T19:45:00Z,2026-06-30T21:45:00+0200,0.288,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T19:45:00Z,2026-06-30T21:45:00+0200,0.349,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T20:00:00Z,2026-06-30T22:00:00+0200,0.008,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T20:00:00Z,2026-06-30T22:00:00+0200,0.996,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T20:15:00Z,2026-06-30T22:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T20:15:00Z,2026-06-30T22:15:00+0200,1.178,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T20:30:00Z,2026-06-30T22:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T20:30:00Z,2026-06-30T22:30:00+0200,1.148,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T20:45:00Z,2026-06-30T22:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T20:45:00Z,2026-06-30T22:45:00+0200,1.182,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T21:00:00Z,2026-06-30T23:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T21:00:00Z,2026-06-30T23:00:00+0200,1.195,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-29T15:03:47Z
2026-07-29T14:59:27Z,2026-07-29T16:59:27+0200,b74c182a-6a95-4812-9371-e464fc000b9a,2026-06-30T21:15:00Z,2026-06-30T23:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-29T15:03:47Z
