collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T01:00:00Z,2026-07-12T03:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T01:00:00Z,2026-07-12T03:00:00+0200,0.114,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T01:15:00Z,2026-07-12T03:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T01:15:00Z,2026-07-12T03:15:00+0200,0.123,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T01:30:00Z,2026-07-12T03:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T01:30:00Z,2026-07-12T03:30:00+0200,0.128,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T01:45:00Z,2026-07-12T03:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T01:45:00Z,2026-07-12T03:45:00+0200,0.128,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T02:00:00Z,2026-07-12T04:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T02:00:00Z,2026-07-12T04:00:00+0200,0.128,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T02:15:00Z,2026-07-12T04:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T02:15:00Z,2026-07-12T04:15:00+0200,0.119,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T02:30:00Z,2026-07-12T04:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T02:30:00Z,2026-07-12T04:30:00+0200,0.117,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T02:45:00Z,2026-07-12T04:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T02:45:00Z,2026-07-12T04:45:00+0200,0.123,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T03:00:00Z,2026-07-12T05:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T03:00:00Z,2026-07-12T05:00:00+0200,0.123,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T03:15:00Z,2026-07-12T05:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T03:15:00Z,2026-07-12T05:15:00+0200,0.123,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T03:30:00Z,2026-07-12T05:30:00+0200,0.508,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T03:30:00Z,2026-07-12T05:30:00+0200,0.123,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T03:45:00Z,2026-07-12T05:45:00+0200,2.862,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T03:45:00Z,2026-07-12T05:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T04:00:00Z,2026-07-12T06:00:00+0200,5.557,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T04:00:00Z,2026-07-12T06:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T04:15:00Z,2026-07-12T06:15:00+0200,8.796,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T04:15:00Z,2026-07-12T06:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T04:30:00Z,2026-07-12T06:30:00+0200,12.182,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T04:30:00Z,2026-07-12T06:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T04:45:00Z,2026-07-12T06:45:00+0200,17.446,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T04:45:00Z,2026-07-12T06:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T05:00:00Z,2026-07-12T07:00:00+0200,22.963,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T05:00:00Z,2026-07-12T07:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T05:15:00Z,2026-07-12T07:15:00+0200,28.035,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T05:15:00Z,2026-07-12T07:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T05:30:00Z,2026-07-12T07:30:00+0200,42.544,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T05:30:00Z,2026-07-12T07:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T05:45:00Z,2026-07-12T07:45:00+0200,57.059,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T05:45:00Z,2026-07-12T07:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T06:00:00Z,2026-07-12T08:00:00+0200,74.914,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T06:00:00Z,2026-07-12T08:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T06:15:00Z,2026-07-12T08:15:00+0200,94.435,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T06:15:00Z,2026-07-12T08:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T06:30:00Z,2026-07-12T08:30:00+0200,96.035,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T06:30:00Z,2026-07-12T08:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T06:45:00Z,2026-07-12T08:45:00+0200,106.922,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T06:45:00Z,2026-07-12T08:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T07:00:00Z,2026-07-12T09:00:00+0200,140.998,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T07:00:00Z,2026-07-12T09:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T07:15:00Z,2026-07-12T09:15:00+0200,161.701,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T07:15:00Z,2026-07-12T09:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T07:30:00Z,2026-07-12T09:30:00+0200,131.369,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T07:30:00Z,2026-07-12T09:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T07:45:00Z,2026-07-12T09:45:00+0200,150.491,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T07:45:00Z,2026-07-12T09:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T08:00:00Z,2026-07-12T10:00:00+0200,0.555,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T08:00:00Z,2026-07-12T10:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T08:15:00Z,2026-07-12T10:15:00+0200,13.974,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T08:15:00Z,2026-07-12T10:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T08:30:00Z,2026-07-12T10:30:00+0200,17.568,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T08:30:00Z,2026-07-12T10:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T08:45:00Z,2026-07-12T10:45:00+0200,20.311,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T08:45:00Z,2026-07-12T10:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T09:00:00Z,2026-07-12T11:00:00+0200,0.596,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T09:00:00Z,2026-07-12T11:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T09:15:00Z,2026-07-12T11:15:00+0200,0.584,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T09:15:00Z,2026-07-12T11:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T09:30:00Z,2026-07-12T11:30:00+0200,0.531,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T09:30:00Z,2026-07-12T11:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T09:45:00Z,2026-07-12T11:45:00+0200,0.597,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T09:45:00Z,2026-07-12T11:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T10:00:00Z,2026-07-12T12:00:00+0200,0.307,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T10:00:00Z,2026-07-12T12:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T10:15:00Z,2026-07-12T12:15:00+0200,0.588,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T10:15:00Z,2026-07-12T12:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T10:30:00Z,2026-07-12T12:30:00+0200,0.536,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T10:30:00Z,2026-07-12T12:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T10:45:00Z,2026-07-12T12:45:00+0200,0.373,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T10:45:00Z,2026-07-12T12:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T11:00:00Z,2026-07-12T13:00:00+0200,0.572,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T11:00:00Z,2026-07-12T13:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T11:15:00Z,2026-07-12T13:15:00+0200,0.616,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T11:15:00Z,2026-07-12T13:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T11:30:00Z,2026-07-12T13:30:00+0200,0.574,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T11:30:00Z,2026-07-12T13:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T11:45:00Z,2026-07-12T13:45:00+0200,0.337,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T11:45:00Z,2026-07-12T13:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T12:00:00Z,2026-07-12T14:00:00+0200,0.557,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T12:00:00Z,2026-07-12T14:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T12:15:00Z,2026-07-12T14:15:00+0200,0.342,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T12:15:00Z,2026-07-12T14:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T12:30:00Z,2026-07-12T14:30:00+0200,0.565,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T12:30:00Z,2026-07-12T14:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T12:45:00Z,2026-07-12T14:45:00+0200,0.576,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T12:45:00Z,2026-07-12T14:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T13:00:00Z,2026-07-12T15:00:00+0200,0.531,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T13:00:00Z,2026-07-12T15:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-12T13:15:00Z,2026-07-12T15:15:00+0200,0.559,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
