collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T09:00:00Z,2026-04-30T11:00:00+0200,570.5675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T10:00:00Z,2026-04-30T12:00:00+0200,769.5075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T11:00:00Z,2026-04-30T13:00:00+0200,933.32,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T12:00:00Z,2026-04-30T14:00:00+0200,1032.43,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T13:00:00Z,2026-04-30T15:00:00+0200,1146.93,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T14:00:00Z,2026-04-30T16:00:00+0200,1206.26,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T15:00:00Z,2026-04-30T17:00:00+0200,952.37,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T16:00:00Z,2026-04-30T18:00:00+0200,1030.7525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T17:00:00Z,2026-04-30T19:00:00+0200,1253.5725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T18:00:00Z,2026-04-30T20:00:00+0200,1518.825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T19:00:00Z,2026-04-30T21:00:00+0200,1674.335,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T20:00:00Z,2026-04-30T22:00:00+0200,1703.83,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T21:00:00Z,2026-04-30T23:00:00+0200,1474.345,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T22:00:00Z,2026-05-01T00:00:00+0200,1280.735,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T23:00:00Z,2026-05-01T01:00:00+0200,881.865,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T00:00:00Z,2026-05-01T02:00:00+0200,835.985,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T01:00:00Z,2026-05-01T03:00:00+0200,771.2675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T02:00:00Z,2026-05-01T04:00:00+0200,579.9225,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T03:00:00Z,2026-05-01T05:00:00+0200,570.9725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T04:00:00Z,2026-05-01T06:00:00+0200,595.5475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T05:00:00Z,2026-05-01T07:00:00+0200,625.475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T06:00:00Z,2026-05-01T08:00:00+0200,553.425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T07:00:00Z,2026-05-01T09:00:00+0200,392.72,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T08:00:00Z,2026-05-01T10:00:00+0200,223.53,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T09:00:00Z,2026-05-01T11:00:00+0200,154.93,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T10:00:00Z,2026-05-01T12:00:00+0200,69.525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T11:00:00Z,2026-05-01T13:00:00+0200,46.5075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T12:00:00Z,2026-05-01T14:00:00+0200,68.105,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T13:00:00Z,2026-05-01T15:00:00+0200,79.0175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T14:00:00Z,2026-05-01T16:00:00+0200,14.565,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T14:00:00Z,2026-05-01T16:00:00+0200,2.705,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T15:00:00Z,2026-05-01T17:00:00+0200,18.6075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T16:00:00Z,2026-05-01T18:00:00+0200,24.885,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T17:00:00Z,2026-05-01T19:00:00+0200,24.8625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T18:00:00Z,2026-05-01T20:00:00+0200,25.065,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T19:00:00Z,2026-05-01T21:00:00+0200,23.93,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T20:00:00Z,2026-05-01T22:00:00+0200,19.66,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T21:00:00Z,2026-05-01T23:00:00+0200,25.17,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T22:00:00Z,2026-05-02T00:00:00+0200,43.2475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T22:00:00Z,2026-05-02T00:00:00+0200,12.07,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-01T23:00:00Z,2026-05-02T01:00:00+0200,219.4775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T00:00:00Z,2026-05-02T02:00:00+0200,228.9675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T01:00:00Z,2026-05-02T03:00:00+0200,138.1925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T02:00:00Z,2026-05-02T04:00:00+0200,58.7725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T03:00:00Z,2026-05-02T05:00:00+0200,177.5775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T04:00:00Z,2026-05-02T06:00:00+0200,44.685,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T04:00:00Z,2026-05-02T06:00:00+0200,1.005,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T05:00:00Z,2026-05-02T07:00:00+0200,68.6375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T05:00:00Z,2026-05-02T07:00:00+0200,2.48,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T06:00:00Z,2026-05-02T08:00:00+0200,237.2175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T07:00:00Z,2026-05-02T09:00:00+0200,268.7075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T08:00:00Z,2026-05-02T10:00:00+0200,259.28,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T09:00:00Z,2026-05-02T11:00:00+0200,230.7775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T10:00:00Z,2026-05-02T12:00:00+0200,120.63,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T11:00:00Z,2026-05-02T13:00:00+0200,7.39,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T11:00:00Z,2026-05-02T13:00:00+0200,1.045,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T12:00:00Z,2026-05-02T14:00:00+0200,13.6425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T13:00:00Z,2026-05-02T15:00:00+0200,23.9175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T14:00:00Z,2026-05-02T16:00:00+0200,22.935,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T15:00:00Z,2026-05-02T17:00:00+0200,19.5375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T16:00:00Z,2026-05-02T18:00:00+0200,9.8825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T16:00:00Z,2026-05-02T18:00:00+0200,0.875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T17:00:00Z,2026-05-02T19:00:00+0200,51.91,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T18:00:00Z,2026-05-02T20:00:00+0200,147.985,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T19:00:00Z,2026-05-02T21:00:00+0200,277.0425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T20:00:00Z,2026-05-02T22:00:00+0200,221.52,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T21:00:00Z,2026-05-02T23:00:00+0200,74.9025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T22:00:00Z,2026-05-03T00:00:00+0200,76.9725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-02T23:00:00Z,2026-05-03T01:00:00+0200,42.6375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T00:00:00Z,2026-05-03T02:00:00+0200,160.12,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T01:00:00Z,2026-05-03T03:00:00+0200,171.235,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T02:00:00Z,2026-05-03T04:00:00+0200,254.3675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T03:00:00Z,2026-05-03T05:00:00+0200,277.77,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T04:00:00Z,2026-05-03T06:00:00+0200,114.6775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T05:00:00Z,2026-05-03T07:00:00+0200,268.13,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T06:00:00Z,2026-05-03T08:00:00+0200,447.7,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T07:00:00Z,2026-05-03T09:00:00+0200,294.3525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T08:00:00Z,2026-05-03T10:00:00+0200,199.43,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T09:00:00Z,2026-05-03T11:00:00+0200,186.4825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T10:00:00Z,2026-05-03T12:00:00+0200,167.6525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T11:00:00Z,2026-05-03T13:00:00+0200,23.8475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T12:00:00Z,2026-05-03T14:00:00+0200,14.1325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T12:00:00Z,2026-05-03T14:00:00+0200,4.26,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T13:00:00Z,2026-05-03T15:00:00+0200,0.77,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T13:00:00Z,2026-05-03T15:00:00+0200,1.8025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T14:00:00Z,2026-05-03T16:00:00+0200,30.8675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T15:00:00Z,2026-05-03T17:00:00+0200,57.85,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T16:00:00Z,2026-05-03T18:00:00+0200,107.035,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T17:00:00Z,2026-05-03T19:00:00+0200,137.5725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T18:00:00Z,2026-05-03T20:00:00+0200,92.2525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T19:00:00Z,2026-05-03T21:00:00+0200,111.67,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T20:00:00Z,2026-05-03T22:00:00+0200,75.2075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T21:00:00Z,2026-05-03T23:00:00+0200,94.6175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T22:00:00Z,2026-05-04T00:00:00+0200,81.1775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-05-03T23:00:00Z,2026-05-04T01:00:00+0200,121.0825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
