timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2024-01-01T00:00:00Z,2024-01-01T01:00:00+0100,2427.05,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T08:00:00Z,2024-01-01T09:00:00+0100,2126.42,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T08:00:00Z,2024-01-01T09:00:00+0100,4.54,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T08:15:00Z,2024-01-01T09:15:00+0100,2164.77,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T08:15:00Z,2024-01-01T09:15:00+0100,4.73,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T08:30:00Z,2024-01-01T09:30:00+0100,2174.46,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T08:30:00Z,2024-01-01T09:30:00+0100,4.55,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T08:45:00Z,2024-01-01T09:45:00+0100,2198.22,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T08:45:00Z,2024-01-01T09:45:00+0100,4.65,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T09:00:00Z,2024-01-01T10:00:00+0100,2217.32,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T09:00:00Z,2024-01-01T10:00:00+0100,4.82,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T09:15:00Z,2024-01-01T10:15:00+0100,2201.43,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T09:15:00Z,2024-01-01T10:15:00+0100,4.93,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T09:30:00Z,2024-01-01T10:30:00+0100,2182.89,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T09:30:00Z,2024-01-01T10:30:00+0100,4.75,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T09:45:00Z,2024-01-01T10:45:00+0100,2175.77,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T09:45:00Z,2024-01-01T10:45:00+0100,4.72,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T10:00:00Z,2024-01-01T11:00:00+0100,2177.78,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T10:00:00Z,2024-01-01T11:00:00+0100,4.6,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T10:15:00Z,2024-01-01T11:15:00+0100,2174.06,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T10:15:00Z,2024-01-01T11:15:00+0100,4.76,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T10:30:00Z,2024-01-01T11:30:00+0100,2147.29,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T10:30:00Z,2024-01-01T11:30:00+0100,5.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T10:45:00Z,2024-01-01T11:45:00+0100,2171.78,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T10:45:00Z,2024-01-01T11:45:00+0100,4.96,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T11:00:00Z,2024-01-01T12:00:00+0100,2144.4,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T11:00:00Z,2024-01-01T12:00:00+0100,4.72,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T11:15:00Z,2024-01-01T12:15:00+0100,2213.39,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T11:15:00Z,2024-01-01T12:15:00+0100,4.64,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T11:30:00Z,2024-01-01T12:30:00+0100,2233.19,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T11:30:00Z,2024-01-01T12:30:00+0100,4.67,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T11:45:00Z,2024-01-01T12:45:00+0100,2237.28,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T11:45:00Z,2024-01-01T12:45:00+0100,4.65,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T12:00:00Z,2024-01-01T13:00:00+0100,2275.39,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T12:00:00Z,2024-01-01T13:00:00+0100,4.71,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T12:15:00Z,2024-01-01T13:15:00+0100,2265.44,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T12:15:00Z,2024-01-01T13:15:00+0100,4.69,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T12:30:00Z,2024-01-01T13:30:00+0100,2217.65,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T12:30:00Z,2024-01-01T13:30:00+0100,4.65,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T12:45:00Z,2024-01-01T13:45:00+0100,2228.5,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T12:45:00Z,2024-01-01T13:45:00+0100,4.64,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T13:00:00Z,2024-01-01T14:00:00+0100,2226.02,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T13:00:00Z,2024-01-01T14:00:00+0100,4.59,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T13:15:00Z,2024-01-01T14:15:00+0100,2264.66,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T13:15:00Z,2024-01-01T14:15:00+0100,4.61,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T13:30:00Z,2024-01-01T14:30:00+0100,2260.61,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T13:30:00Z,2024-01-01T14:30:00+0100,4.73,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T13:45:00Z,2024-01-01T14:45:00+0100,2242.62,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T13:45:00Z,2024-01-01T14:45:00+0100,4.52,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T14:00:00Z,2024-01-01T15:00:00+0100,2231.64,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T14:00:00Z,2024-01-01T15:00:00+0100,4.46,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T14:15:00Z,2024-01-01T15:15:00+0100,2204.89,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T14:15:00Z,2024-01-01T15:15:00+0100,4.59,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T14:30:00Z,2024-01-01T15:30:00+0100,2127.63,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T14:30:00Z,2024-01-01T15:30:00+0100,4.59,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T14:45:00Z,2024-01-01T15:45:00+0100,2078.08,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T14:45:00Z,2024-01-01T15:45:00+0100,4.62,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T15:00:00Z,2024-01-01T16:00:00+0100,1999.64,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T15:00:00Z,2024-01-01T16:00:00+0100,4.72,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T15:15:00Z,2024-01-01T16:15:00+0100,1978.2,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T15:15:00Z,2024-01-01T16:15:00+0100,4.51,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T15:30:00Z,2024-01-01T16:30:00+0100,1917.62,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T15:30:00Z,2024-01-01T16:30:00+0100,4.58,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T15:45:00Z,2024-01-01T16:45:00+0100,1854.67,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T15:45:00Z,2024-01-01T16:45:00+0100,4.68,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T16:00:00Z,2024-01-01T17:00:00+0100,1816.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T16:00:00Z,2024-01-01T17:00:00+0100,4.72,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T16:15:00Z,2024-01-01T17:15:00+0100,1743.74,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T16:15:00Z,2024-01-01T17:15:00+0100,4.58,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T16:30:00Z,2024-01-01T17:30:00+0100,1676.3,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T16:30:00Z,2024-01-01T17:30:00+0100,4.67,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T16:45:00Z,2024-01-01T17:45:00+0100,1658.14,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T16:45:00Z,2024-01-01T17:45:00+0100,4.66,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T17:00:00Z,2024-01-01T18:00:00+0100,1507.92,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T17:00:00Z,2024-01-01T18:00:00+0100,4.88,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T17:15:00Z,2024-01-01T18:15:00+0100,1562.23,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T17:15:00Z,2024-01-01T18:15:00+0100,4.63,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T17:30:00Z,2024-01-01T18:30:00+0100,1551.06,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T17:30:00Z,2024-01-01T18:30:00+0100,4.65,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T17:45:00Z,2024-01-01T18:45:00+0100,1523.65,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T17:45:00Z,2024-01-01T18:45:00+0100,4.66,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T18:00:00Z,2024-01-01T19:00:00+0100,1477.46,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T18:00:00Z,2024-01-01T19:00:00+0100,4.61,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T18:15:00Z,2024-01-01T19:15:00+0100,1364.74,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T18:15:00Z,2024-01-01T19:15:00+0100,4.72,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T18:30:00Z,2024-01-01T19:30:00+0100,1470.1,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T18:30:00Z,2024-01-01T19:30:00+0100,4.69,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T18:45:00Z,2024-01-01T19:45:00+0100,1461.48,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T18:45:00Z,2024-01-01T19:45:00+0100,4.63,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T19:00:00Z,2024-01-01T20:00:00+0100,1450.68,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
2024-01-01T19:00:00Z,2024-01-01T20:00:00+0100,4.67,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-08-05T15:33:19Z
2024-01-01T19:15:00Z,2024-01-01T20:15:00+0100,1451.42,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-08-05T15:33:19Z
