collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T02:15:00Z,2026-08-05T04:15:00+0200,637.71,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T02:30:00Z,2026-08-05T04:30:00+0200,525.9,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T02:45:00Z,2026-08-05T04:45:00+0200,582.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T03:00:00Z,2026-08-05T05:00:00+0200,656.98,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T03:15:00Z,2026-08-05T05:15:00+0200,547.05,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T03:30:00Z,2026-08-05T05:30:00+0200,490.24,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T03:45:00Z,2026-08-05T05:45:00+0200,472.58,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T04:00:00Z,2026-08-05T06:00:00+0200,491.72,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T04:15:00Z,2026-08-05T06:15:00+0200,542.42,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T04:30:00Z,2026-08-05T06:30:00+0200,606.02,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T04:45:00Z,2026-08-05T06:45:00+0200,670.93,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T05:00:00Z,2026-08-05T07:00:00+0200,706.84,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T05:15:00Z,2026-08-05T07:15:00+0200,746.47,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T05:30:00Z,2026-08-05T07:30:00+0200,810.8,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T05:45:00Z,2026-08-05T07:45:00+0200,816.23,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T06:00:00Z,2026-08-05T08:00:00+0200,815.42,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T06:15:00Z,2026-08-05T08:15:00+0200,833.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T06:30:00Z,2026-08-05T08:30:00+0200,808.21,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T06:45:00Z,2026-08-05T08:45:00+0200,863.08,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T07:00:00Z,2026-08-05T09:00:00+0200,894.28,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T07:15:00Z,2026-08-05T09:15:00+0200,907.69,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T07:30:00Z,2026-08-05T09:30:00+0200,925.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T07:45:00Z,2026-08-05T09:45:00+0200,787.91,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T08:00:00Z,2026-08-05T10:00:00+0200,693.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T08:15:00Z,2026-08-05T10:15:00+0200,723.88,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T08:30:00Z,2026-08-05T10:30:00+0200,771.88,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T08:45:00Z,2026-08-05T10:45:00+0200,777.39,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T09:00:00Z,2026-08-05T11:00:00+0200,727.74,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T09:15:00Z,2026-08-05T11:15:00+0200,693.64,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T09:30:00Z,2026-08-05T11:30:00+0200,716.58,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T09:45:00Z,2026-08-05T11:45:00+0200,776.99,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T10:00:00Z,2026-08-05T12:00:00+0200,841.82,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T10:15:00Z,2026-08-05T12:15:00+0200,806.65,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T10:30:00Z,2026-08-05T12:30:00+0200,784.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T10:45:00Z,2026-08-05T12:45:00+0200,761.23,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T11:00:00Z,2026-08-05T13:00:00+0200,697.96,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T11:15:00Z,2026-08-05T13:15:00+0200,671.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T11:30:00Z,2026-08-05T13:30:00+0200,690.46,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T11:45:00Z,2026-08-05T13:45:00+0200,715.98,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T12:00:00Z,2026-08-05T14:00:00+0200,723.49,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T12:15:00Z,2026-08-05T14:15:00+0200,733.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T12:30:00Z,2026-08-05T14:30:00+0200,758.64,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T12:45:00Z,2026-08-05T14:45:00+0200,763.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T13:00:00Z,2026-08-05T15:00:00+0200,768.09,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T13:15:00Z,2026-08-05T15:15:00+0200,776.57,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T13:30:00Z,2026-08-05T15:30:00+0200,787.05,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T13:45:00Z,2026-08-05T15:45:00+0200,782.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T14:00:00Z,2026-08-05T16:00:00+0200,746.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T14:15:00Z,2026-08-05T16:15:00+0200,738.07,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T14:30:00Z,2026-08-05T16:30:00+0200,749.36,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T14:45:00Z,2026-08-05T16:45:00+0200,756.2,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T15:00:00Z,2026-08-05T17:00:00+0200,740.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T15:15:00Z,2026-08-05T17:15:00+0200,860.16,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T15:30:00Z,2026-08-05T17:30:00+0200,1045.37,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T15:45:00Z,2026-08-05T17:45:00+0200,1118.68,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T16:00:00Z,2026-08-05T18:00:00+0200,1115.31,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T16:15:00Z,2026-08-05T18:15:00+0200,1079.11,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T16:30:00Z,2026-08-05T18:30:00+0200,1077.36,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T16:45:00Z,2026-08-05T18:45:00+0200,1113.58,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T17:00:00Z,2026-08-05T19:00:00+0200,1115.08,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T17:15:00Z,2026-08-05T19:15:00+0200,1146.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T17:30:00Z,2026-08-05T19:30:00+0200,1158.93,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T17:45:00Z,2026-08-05T19:45:00+0200,1173.27,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T18:00:00Z,2026-08-05T20:00:00+0200,1182.58,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T18:15:00Z,2026-08-05T20:15:00+0200,1221.93,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T18:30:00Z,2026-08-05T20:30:00+0200,1225.39,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T18:45:00Z,2026-08-05T20:45:00+0200,1250.07,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T19:00:00Z,2026-08-05T21:00:00+0200,1285.82,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T19:15:00Z,2026-08-05T21:15:00+0200,1297.67,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T19:30:00Z,2026-08-05T21:30:00+0200,1295.93,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T19:45:00Z,2026-08-05T21:45:00+0200,1307.58,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T20:00:00Z,2026-08-05T22:00:00+0200,1315.32,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T20:15:00Z,2026-08-05T22:15:00+0200,1332.26,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T20:30:00Z,2026-08-05T22:30:00+0200,1355.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T20:45:00Z,2026-08-05T22:45:00+0200,1394.36,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T21:00:00Z,2026-08-05T23:00:00+0200,1434.51,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T21:15:00Z,2026-08-05T23:15:00+0200,1438.83,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T21:30:00Z,2026-08-05T23:30:00+0200,1472.05,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T21:45:00Z,2026-08-05T23:45:00+0200,1488.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T22:00:00Z,2026-08-06T00:00:00+0200,1476.74,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T22:15:00Z,2026-08-06T00:15:00+0200,1446.2,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T22:30:00Z,2026-08-06T00:30:00+0200,1377.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T22:45:00Z,2026-08-06T00:45:00+0200,1301.19,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T23:00:00Z,2026-08-06T01:00:00+0200,1257.53,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T23:15:00Z,2026-08-06T01:15:00+0200,1168.84,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T23:30:00Z,2026-08-06T01:30:00+0200,1084.18,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-05T23:45:00Z,2026-08-06T01:45:00+0200,1078.94,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-06T00:00:00Z,2026-08-06T02:00:00+0200,1091.11,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-06T00:15:00Z,2026-08-06T02:15:00+0200,985.01,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-06T00:30:00Z,2026-08-06T02:30:00+0200,891.89,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-06T00:45:00Z,2026-08-06T02:45:00+0200,804.42,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-06T01:00:00Z,2026-08-06T03:00:00+0200,752.08,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-06T01:15:00Z,2026-08-06T03:15:00+0200,688.49,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-06T01:30:00Z,2026-08-06T03:30:00+0200,596.11,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
2026-08-19T17:01:31Z,2026-08-19T19:01:31+0200,395960f0-c1b7-4f8a-995e-248fc08322c8,2026-08-06T01:45:00Z,2026-08-06T03:45:00+0200,539.0,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-19T17:03:39Z
