collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-06T23:15:00Z,2026-09-07T01:15:00+0200,2.873,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-06T23:30:00Z,2026-09-07T01:30:00+0200,1284.729,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-06T23:30:00Z,2026-09-07T01:30:00+0200,2.833,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-06T23:45:00Z,2026-09-07T01:45:00+0200,1136.794,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-06T23:45:00Z,2026-09-07T01:45:00+0200,2.895,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T00:00:00Z,2026-09-07T02:00:00+0200,1019.646,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T00:00:00Z,2026-09-07T02:00:00+0200,2.947,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T00:15:00Z,2026-09-07T02:15:00+0200,1002.849,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T00:15:00Z,2026-09-07T02:15:00+0200,2.175,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T00:30:00Z,2026-09-07T02:30:00+0200,1003.66,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T00:30:00Z,2026-09-07T02:30:00+0200,2.287,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T00:45:00Z,2026-09-07T02:45:00+0200,1001.676,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T00:45:00Z,2026-09-07T02:45:00+0200,2.268,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T01:00:00Z,2026-09-07T03:00:00+0200,1009.698,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T01:00:00Z,2026-09-07T03:00:00+0200,4.505,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T01:15:00Z,2026-09-07T03:15:00+0200,1009.58,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T01:15:00Z,2026-09-07T03:15:00+0200,3.436,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T01:30:00Z,2026-09-07T03:30:00+0200,980.173,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T01:30:00Z,2026-09-07T03:30:00+0200,2.864,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T01:45:00Z,2026-09-07T03:45:00+0200,932.057,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T01:45:00Z,2026-09-07T03:45:00+0200,1.358,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T02:00:00Z,2026-09-07T04:00:00+0200,878.294,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T02:00:00Z,2026-09-07T04:00:00+0200,1.736,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T02:15:00Z,2026-09-07T04:15:00+0200,816.101,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T02:15:00Z,2026-09-07T04:15:00+0200,1.399,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T02:30:00Z,2026-09-07T04:30:00+0200,761.361,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T02:30:00Z,2026-09-07T04:30:00+0200,1.747,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T02:45:00Z,2026-09-07T04:45:00+0200,730.251,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T02:45:00Z,2026-09-07T04:45:00+0200,1.414,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T03:00:00Z,2026-09-07T05:00:00+0200,735.083,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T03:00:00Z,2026-09-07T05:00:00+0200,1.624,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T03:15:00Z,2026-09-07T05:15:00+0200,745.019,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T03:15:00Z,2026-09-07T05:15:00+0200,1.888,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T03:30:00Z,2026-09-07T05:30:00+0200,727.64,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T03:30:00Z,2026-09-07T05:30:00+0200,1.475,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T03:45:00Z,2026-09-07T05:45:00+0200,750.258,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T03:45:00Z,2026-09-07T05:45:00+0200,1.405,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T04:00:00Z,2026-09-07T06:00:00+0200,733.326,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T04:00:00Z,2026-09-07T06:00:00+0200,1.611,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T04:15:00Z,2026-09-07T06:15:00+0200,738.859,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T04:15:00Z,2026-09-07T06:15:00+0200,1.774,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T04:30:00Z,2026-09-07T06:30:00+0200,799.757,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T04:30:00Z,2026-09-07T06:30:00+0200,1.697,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T04:45:00Z,2026-09-07T06:45:00+0200,856.129,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T04:45:00Z,2026-09-07T06:45:00+0200,1.636,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T05:00:00Z,2026-09-07T07:00:00+0200,870.414,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T05:00:00Z,2026-09-07T07:00:00+0200,1.266,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T05:15:00Z,2026-09-07T07:15:00+0200,904.35,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T05:15:00Z,2026-09-07T07:15:00+0200,1.277,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T05:30:00Z,2026-09-07T07:30:00+0200,906.956,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T05:30:00Z,2026-09-07T07:30:00+0200,1.581,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T05:45:00Z,2026-09-07T07:45:00+0200,864.931,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T05:45:00Z,2026-09-07T07:45:00+0200,1.296,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T06:00:00Z,2026-09-07T08:00:00+0200,983.183,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T06:00:00Z,2026-09-07T08:00:00+0200,2.207,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T06:15:00Z,2026-09-07T08:15:00+0200,1069.379,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T06:15:00Z,2026-09-07T08:15:00+0200,1.623,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T06:30:00Z,2026-09-07T08:30:00+0200,1129.058,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T06:30:00Z,2026-09-07T08:30:00+0200,1.573,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T06:45:00Z,2026-09-07T08:45:00+0200,1151.224,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T06:45:00Z,2026-09-07T08:45:00+0200,2.085,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T07:00:00Z,2026-09-07T09:00:00+0200,1164.429,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T07:00:00Z,2026-09-07T09:00:00+0200,3.592,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T07:15:00Z,2026-09-07T09:15:00+0200,1214.866,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T07:15:00Z,2026-09-07T09:15:00+0200,4.304,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T07:30:00Z,2026-09-07T09:30:00+0200,1307.044,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T07:30:00Z,2026-09-07T09:30:00+0200,4.507,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T07:45:00Z,2026-09-07T09:45:00+0200,1279.934,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T07:45:00Z,2026-09-07T09:45:00+0200,3.469,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T08:00:00Z,2026-09-07T10:00:00+0200,1285.055,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T08:00:00Z,2026-09-07T10:00:00+0200,2.943,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T08:15:00Z,2026-09-07T10:15:00+0200,1228.412,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T08:15:00Z,2026-09-07T10:15:00+0200,2.339,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T08:30:00Z,2026-09-07T10:30:00+0200,1354.555,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T08:30:00Z,2026-09-07T10:30:00+0200,3.233,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T08:45:00Z,2026-09-07T10:45:00+0200,1450.236,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T08:45:00Z,2026-09-07T10:45:00+0200,4.071,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T09:00:00Z,2026-09-07T11:00:00+0200,1457.777,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T09:00:00Z,2026-09-07T11:00:00+0200,5.349,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T09:15:00Z,2026-09-07T11:15:00+0200,1507.938,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T09:15:00Z,2026-09-07T11:15:00+0200,6.828,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T09:30:00Z,2026-09-07T11:30:00+0200,1551.158,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T09:30:00Z,2026-09-07T11:30:00+0200,5.464,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T09:45:00Z,2026-09-07T11:45:00+0200,1480.967,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T09:45:00Z,2026-09-07T11:45:00+0200,7.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T10:00:00Z,2026-09-07T12:00:00+0200,1629.66,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T10:00:00Z,2026-09-07T12:00:00+0200,4.178,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T10:15:00Z,2026-09-07T12:15:00+0200,1467.351,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T10:15:00Z,2026-09-07T12:15:00+0200,6.861,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T10:30:00Z,2026-09-07T12:30:00+0200,1500.203,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T10:30:00Z,2026-09-07T12:30:00+0200,4.712,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T10:45:00Z,2026-09-07T12:45:00+0200,1292.073,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T10:45:00Z,2026-09-07T12:45:00+0200,4.43,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T11:00:00Z,2026-09-07T13:00:00+0200,1063.593,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T11:00:00Z,2026-09-07T13:00:00+0200,2.413,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-07T11:15:00Z,2026-09-07T13:15:00+0200,1005.83,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
