collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T18:00:00Z,2026-09-19T20:00:00+0200,18.737,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T18:15:00Z,2026-09-19T20:15:00+0200,3784.343,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T18:15:00Z,2026-09-19T20:15:00+0200,18.819,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T18:30:00Z,2026-09-19T20:30:00+0200,3810.684,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T18:30:00Z,2026-09-19T20:30:00+0200,18.848,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T18:45:00Z,2026-09-19T20:45:00+0200,3799.006,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T18:45:00Z,2026-09-19T20:45:00+0200,18.793,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T19:00:00Z,2026-09-19T21:00:00+0200,3798.119,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T19:00:00Z,2026-09-19T21:00:00+0200,18.757,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T19:15:00Z,2026-09-19T21:15:00+0200,3826.356,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T19:15:00Z,2026-09-19T21:15:00+0200,18.835,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T19:30:00Z,2026-09-19T21:30:00+0200,3803.881,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T19:30:00Z,2026-09-19T21:30:00+0200,18.771,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T19:45:00Z,2026-09-19T21:45:00+0200,3798.524,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T19:45:00Z,2026-09-19T21:45:00+0200,18.791,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T20:00:00Z,2026-09-19T22:00:00+0200,3752.705,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T20:00:00Z,2026-09-19T22:00:00+0200,18.768,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T20:15:00Z,2026-09-19T22:15:00+0200,3855.278,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T20:15:00Z,2026-09-19T22:15:00+0200,18.764,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T20:30:00Z,2026-09-19T22:30:00+0200,3857.692,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T20:30:00Z,2026-09-19T22:30:00+0200,18.77,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T20:45:00Z,2026-09-19T22:45:00+0200,3848.922,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T20:45:00Z,2026-09-19T22:45:00+0200,18.733,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T21:00:00Z,2026-09-19T23:00:00+0200,3863.231,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T21:00:00Z,2026-09-19T23:00:00+0200,4.359,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T21:15:00Z,2026-09-19T23:15:00+0200,3883.609,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T21:15:00Z,2026-09-19T23:15:00+0200,7.043,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T21:30:00Z,2026-09-19T23:30:00+0200,3787.427,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T21:30:00Z,2026-09-19T23:30:00+0200,18.824,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T21:45:00Z,2026-09-19T23:45:00+0200,3690.835,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T21:45:00Z,2026-09-19T23:45:00+0200,18.709,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T22:00:00Z,2026-09-20T00:00:00+0200,3908.081,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T22:00:00Z,2026-09-20T00:00:00+0200,18.697,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T22:15:00Z,2026-09-20T00:15:00+0200,3919.93,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T22:15:00Z,2026-09-20T00:15:00+0200,18.799,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T22:30:00Z,2026-09-20T00:30:00+0200,3886.109,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T22:30:00Z,2026-09-20T00:30:00+0200,18.827,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T22:45:00Z,2026-09-20T00:45:00+0200,3824.459,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T22:45:00Z,2026-09-20T00:45:00+0200,18.796,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T23:00:00Z,2026-09-20T01:00:00+0200,3785.601,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T23:00:00Z,2026-09-20T01:00:00+0200,18.78,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T23:15:00Z,2026-09-20T01:15:00+0200,3705.231,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T23:15:00Z,2026-09-20T01:15:00+0200,18.806,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T23:30:00Z,2026-09-20T01:30:00+0200,3679.2,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T23:30:00Z,2026-09-20T01:30:00+0200,18.77,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T23:45:00Z,2026-09-20T01:45:00+0200,3665.87,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-19T23:45:00Z,2026-09-20T01:45:00+0200,18.587,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T00:00:00Z,2026-09-20T02:00:00+0200,3701.201,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T00:00:00Z,2026-09-20T02:00:00+0200,18.188,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T00:15:00Z,2026-09-20T02:15:00+0200,3707.726,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T00:15:00Z,2026-09-20T02:15:00+0200,17.644,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T00:30:00Z,2026-09-20T02:30:00+0200,3692.679,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T00:30:00Z,2026-09-20T02:30:00+0200,18.159,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T00:45:00Z,2026-09-20T02:45:00+0200,3634.058,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T00:45:00Z,2026-09-20T02:45:00+0200,16.467,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T01:00:00Z,2026-09-20T03:00:00+0200,3573.953,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T01:00:00Z,2026-09-20T03:00:00+0200,12.088,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T01:15:00Z,2026-09-20T03:15:00+0200,3557.759,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T01:15:00Z,2026-09-20T03:15:00+0200,15.818,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T01:30:00Z,2026-09-20T03:30:00+0200,3646.276,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T01:30:00Z,2026-09-20T03:30:00+0200,15.433,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T01:45:00Z,2026-09-20T03:45:00+0200,3510.408,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T01:45:00Z,2026-09-20T03:45:00+0200,13.449,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T02:00:00Z,2026-09-20T04:00:00+0200,3437.341,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T02:00:00Z,2026-09-20T04:00:00+0200,12.281,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T02:15:00Z,2026-09-20T04:15:00+0200,3311.448,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T02:15:00Z,2026-09-20T04:15:00+0200,11.01,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T02:30:00Z,2026-09-20T04:30:00+0200,3350.521,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T02:30:00Z,2026-09-20T04:30:00+0200,7.555,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T02:45:00Z,2026-09-20T04:45:00+0200,3296.453,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T02:45:00Z,2026-09-20T04:45:00+0200,8.889,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T03:00:00Z,2026-09-20T05:00:00+0200,3069.714,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T03:00:00Z,2026-09-20T05:00:00+0200,3.604,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T03:15:00Z,2026-09-20T05:15:00+0200,3054.009,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T03:15:00Z,2026-09-20T05:15:00+0200,5.805,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T03:30:00Z,2026-09-20T05:30:00+0200,3058.542,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T03:30:00Z,2026-09-20T05:30:00+0200,6.687,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T03:45:00Z,2026-09-20T05:45:00+0200,3156.268,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T03:45:00Z,2026-09-20T05:45:00+0200,7.456,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T04:00:00Z,2026-09-20T06:00:00+0200,3249.727,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T04:00:00Z,2026-09-20T06:00:00+0200,7.461,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T04:15:00Z,2026-09-20T06:15:00+0200,3204.635,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T04:15:00Z,2026-09-20T06:15:00+0200,7.895,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T04:30:00Z,2026-09-20T06:30:00+0200,3304.212,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T04:30:00Z,2026-09-20T06:30:00+0200,10.932,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T04:45:00Z,2026-09-20T06:45:00+0200,3386.298,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T04:45:00Z,2026-09-20T06:45:00+0200,10.609,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T05:00:00Z,2026-09-20T07:00:00+0200,3263.989,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T05:00:00Z,2026-09-20T07:00:00+0200,8.311,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T05:15:00Z,2026-09-20T07:15:00+0200,3253.784,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T05:15:00Z,2026-09-20T07:15:00+0200,8.201,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T05:30:00Z,2026-09-20T07:30:00+0200,3213.975,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T05:30:00Z,2026-09-20T07:30:00+0200,9.713,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T05:45:00Z,2026-09-20T07:45:00+0200,3318.78,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T05:45:00Z,2026-09-20T07:45:00+0200,12.126,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-23T17:19:12Z
2026-09-23T17:16:43Z,2026-09-23T19:16:43+0200,633f9586-f8d3-44a1-948a-317beef7ab63,2026-09-20T06:00:00Z,2026-09-20T08:00:00+0200,3329.602,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-23T17:19:12Z
