collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T20:00:00Z,2026-06-29T22:00:00+0200,454.36,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T20:15:00Z,2026-06-29T22:15:00+0200,454.44,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T20:30:00Z,2026-06-29T22:30:00+0200,453.81,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T20:45:00Z,2026-06-29T22:45:00+0200,454.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T21:00:00Z,2026-06-29T23:00:00+0200,436.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T21:15:00Z,2026-06-29T23:15:00+0200,409.0,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T21:30:00Z,2026-06-29T23:30:00+0200,397.22,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T21:45:00Z,2026-06-29T23:45:00+0200,365.25,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T22:00:00Z,2026-06-30T00:00:00+0200,344.11,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T22:15:00Z,2026-06-30T00:15:00+0200,296.03,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T22:30:00Z,2026-06-30T00:30:00+0200,269.99,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T22:45:00Z,2026-06-30T00:45:00+0200,249.03,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T23:00:00Z,2026-06-30T01:00:00+0200,227.18,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T23:15:00Z,2026-06-30T01:15:00+0200,204.12,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T23:30:00Z,2026-06-30T01:30:00+0200,192.09,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-29T23:45:00Z,2026-06-30T01:45:00+0200,181.18,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T00:00:00Z,2026-06-30T02:00:00+0200,193.52,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T00:15:00Z,2026-06-30T02:15:00+0200,199.35,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T00:30:00Z,2026-06-30T02:30:00+0200,199.8,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T00:45:00Z,2026-06-30T02:45:00+0200,191.61,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T01:00:00Z,2026-06-30T03:00:00+0200,178.1,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T01:15:00Z,2026-06-30T03:15:00+0200,155.48,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T01:30:00Z,2026-06-30T03:30:00+0200,129.32,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T01:45:00Z,2026-06-30T03:45:00+0200,100.21,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T02:00:00Z,2026-06-30T04:00:00+0200,87.62,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T02:15:00Z,2026-06-30T04:15:00+0200,81.94,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T02:30:00Z,2026-06-30T04:30:00+0200,68.29,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T02:45:00Z,2026-06-30T04:45:00+0200,66.67,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T03:00:00Z,2026-06-30T05:00:00+0200,50.67,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T03:15:00Z,2026-06-30T05:15:00+0200,44.39,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T03:30:00Z,2026-06-30T05:30:00+0200,45.76,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T03:45:00Z,2026-06-30T05:45:00+0200,49.43,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T04:00:00Z,2026-06-30T06:00:00+0200,51.39,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T04:15:00Z,2026-06-30T06:15:00+0200,70.28,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T04:30:00Z,2026-06-30T06:30:00+0200,90.3,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T04:45:00Z,2026-06-30T06:45:00+0200,111.46,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T05:00:00Z,2026-06-30T07:00:00+0200,130.57,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T05:15:00Z,2026-06-30T07:15:00+0200,134.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T05:30:00Z,2026-06-30T07:30:00+0200,113.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T05:45:00Z,2026-06-30T07:45:00+0200,107.12,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T06:00:00Z,2026-06-30T08:00:00+0200,111.21,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T06:15:00Z,2026-06-30T08:15:00+0200,105.36,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T06:30:00Z,2026-06-30T08:30:00+0200,91.62,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T06:45:00Z,2026-06-30T08:45:00+0200,76.78,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T07:00:00Z,2026-06-30T09:00:00+0200,63.48,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T07:15:00Z,2026-06-30T09:15:00+0200,47.26,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T07:30:00Z,2026-06-30T09:30:00+0200,26.61,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T07:45:00Z,2026-06-30T09:45:00+0200,19.01,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T08:00:00Z,2026-06-30T10:00:00+0200,13.33,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T08:15:00Z,2026-06-30T10:15:00+0200,8.36,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T08:30:00Z,2026-06-30T10:30:00+0200,2.99,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T08:45:00Z,2026-06-30T10:45:00+0200,4.11,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T09:00:00Z,2026-06-30T11:00:00+0200,10.55,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T09:15:00Z,2026-06-30T11:15:00+0200,20.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T09:30:00Z,2026-06-30T11:30:00+0200,11.54,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T09:45:00Z,2026-06-30T11:45:00+0200,30.38,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T10:00:00Z,2026-06-30T12:00:00+0200,70.31,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T10:15:00Z,2026-06-30T12:15:00+0200,105.22,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T10:30:00Z,2026-06-30T12:30:00+0200,122.81,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T10:45:00Z,2026-06-30T12:45:00+0200,130.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T11:00:00Z,2026-06-30T13:00:00+0200,161.71,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T11:15:00Z,2026-06-30T13:15:00+0200,183.6,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T11:30:00Z,2026-06-30T13:30:00+0200,199.59,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T11:45:00Z,2026-06-30T13:45:00+0200,224.2,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T12:00:00Z,2026-06-30T14:00:00+0200,242.39,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T12:15:00Z,2026-06-30T14:15:00+0200,258.49,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T12:30:00Z,2026-06-30T14:30:00+0200,285.85,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T12:45:00Z,2026-06-30T14:45:00+0200,336.67,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T13:00:00Z,2026-06-30T15:00:00+0200,392.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T13:15:00Z,2026-06-30T15:15:00+0200,473.6,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T13:30:00Z,2026-06-30T15:30:00+0200,545.64,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T13:45:00Z,2026-06-30T15:45:00+0200,623.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T14:00:00Z,2026-06-30T16:00:00+0200,674.52,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T14:15:00Z,2026-06-30T16:15:00+0200,690.94,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T14:30:00Z,2026-06-30T16:30:00+0200,661.59,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T14:45:00Z,2026-06-30T16:45:00+0200,678.73,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T15:00:00Z,2026-06-30T17:00:00+0200,693.2,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T15:15:00Z,2026-06-30T17:15:00+0200,691.14,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T15:30:00Z,2026-06-30T17:30:00+0200,722.45,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T15:45:00Z,2026-06-30T17:45:00+0200,721.96,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T16:00:00Z,2026-06-30T18:00:00+0200,705.04,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T16:15:00Z,2026-06-30T18:15:00+0200,687.68,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T16:30:00Z,2026-06-30T18:30:00+0200,730.98,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T16:45:00Z,2026-06-30T18:45:00+0200,742.72,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T17:00:00Z,2026-06-30T19:00:00+0200,763.22,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T17:15:00Z,2026-06-30T19:15:00+0200,793.02,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T17:30:00Z,2026-06-30T19:30:00+0200,825.64,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T17:45:00Z,2026-06-30T19:45:00+0200,833.48,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T18:00:00Z,2026-06-30T20:00:00+0200,868.87,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T18:15:00Z,2026-06-30T20:15:00+0200,886.72,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T18:30:00Z,2026-06-30T20:30:00+0200,954.14,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T18:45:00Z,2026-06-30T20:45:00+0200,988.02,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T19:00:00Z,2026-06-30T21:00:00+0200,969.86,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
2026-07-26T16:02:35Z,2026-07-26T18:02:35+0200,aaf0002e-9c58-4b6e-b241-438d00c24f11,2026-06-30T19:15:00Z,2026-06-30T21:15:00+0200,980.96,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-26T16:04:18Z
