collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T14:45:00Z,2026-06-20T16:45:00+0200,71.69,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T15:00:00Z,2026-06-20T17:00:00+0200,74.43,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T15:15:00Z,2026-06-20T17:15:00+0200,98.61,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T15:30:00Z,2026-06-20T17:30:00+0200,118.12,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T15:45:00Z,2026-06-20T17:45:00+0200,120.03,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T16:00:00Z,2026-06-20T18:00:00+0200,201.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T16:15:00Z,2026-06-20T18:15:00+0200,147.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T16:30:00Z,2026-06-20T18:30:00+0200,192.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T16:45:00Z,2026-06-20T18:45:00+0200,193.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T17:00:00Z,2026-06-20T19:00:00+0200,173.87,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T17:15:00Z,2026-06-20T19:15:00+0200,150.97,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T17:30:00Z,2026-06-20T19:30:00+0200,165.8,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T17:45:00Z,2026-06-20T19:45:00+0200,150.44,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T18:00:00Z,2026-06-20T20:00:00+0200,146.47,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T18:15:00Z,2026-06-20T20:15:00+0200,139.27,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T18:30:00Z,2026-06-20T20:30:00+0200,153.81,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T18:45:00Z,2026-06-20T20:45:00+0200,172.94,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T19:00:00Z,2026-06-20T21:00:00+0200,189.85,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T19:15:00Z,2026-06-20T21:15:00+0200,226.81,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T19:30:00Z,2026-06-20T21:30:00+0200,280.91,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T19:45:00Z,2026-06-20T21:45:00+0200,260.23,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T20:00:00Z,2026-06-20T22:00:00+0200,236.14,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T20:15:00Z,2026-06-20T22:15:00+0200,212.03,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T20:30:00Z,2026-06-20T22:30:00+0200,221.18,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T20:45:00Z,2026-06-20T22:45:00+0200,206.97,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T21:00:00Z,2026-06-20T23:00:00+0200,199.04,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T21:15:00Z,2026-06-20T23:15:00+0200,250.97,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T21:30:00Z,2026-06-20T23:30:00+0200,230.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T21:45:00Z,2026-06-20T23:45:00+0200,189.07,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T22:00:00Z,2026-06-21T00:00:00+0200,156.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T22:15:00Z,2026-06-21T00:15:00+0200,114.93,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T22:30:00Z,2026-06-21T00:30:00+0200,119.47,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T22:45:00Z,2026-06-21T00:45:00+0200,137.0,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T23:00:00Z,2026-06-21T01:00:00+0200,194.08,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T23:15:00Z,2026-06-21T01:15:00+0200,237.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T23:30:00Z,2026-06-21T01:30:00+0200,256.9,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-20T23:45:00Z,2026-06-21T01:45:00+0200,283.26,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T00:00:00Z,2026-06-21T02:00:00+0200,282.01,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T00:15:00Z,2026-06-21T02:15:00+0200,257.35,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T00:30:00Z,2026-06-21T02:30:00+0200,232.58,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T00:45:00Z,2026-06-21T02:45:00+0200,197.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T01:00:00Z,2026-06-21T03:00:00+0200,163.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T01:15:00Z,2026-06-21T03:15:00+0200,173.74,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T01:30:00Z,2026-06-21T03:30:00+0200,167.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T01:45:00Z,2026-06-21T03:45:00+0200,164.59,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T02:00:00Z,2026-06-21T04:00:00+0200,164.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T02:15:00Z,2026-06-21T04:15:00+0200,177.2,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T02:30:00Z,2026-06-21T04:30:00+0200,203.2,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T02:45:00Z,2026-06-21T04:45:00+0200,249.23,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T03:00:00Z,2026-06-21T05:00:00+0200,277.07,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T03:15:00Z,2026-06-21T05:15:00+0200,300.22,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T03:30:00Z,2026-06-21T05:30:00+0200,340.7,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T03:45:00Z,2026-06-21T05:45:00+0200,371.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T04:00:00Z,2026-06-21T06:00:00+0200,401.89,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T04:15:00Z,2026-06-21T06:15:00+0200,440.34,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T04:30:00Z,2026-06-21T06:30:00+0200,409.55,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T04:45:00Z,2026-06-21T06:45:00+0200,414.25,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T05:00:00Z,2026-06-21T07:00:00+0200,429.67,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T05:15:00Z,2026-06-21T07:15:00+0200,424.62,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T05:30:00Z,2026-06-21T07:30:00+0200,382.06,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T05:45:00Z,2026-06-21T07:45:00+0200,366.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T06:00:00Z,2026-06-21T08:00:00+0200,361.23,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T06:15:00Z,2026-06-21T08:15:00+0200,331.53,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T06:30:00Z,2026-06-21T08:30:00+0200,338.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T06:45:00Z,2026-06-21T08:45:00+0200,324.33,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T07:00:00Z,2026-06-21T09:00:00+0200,295.02,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T07:15:00Z,2026-06-21T09:15:00+0200,280.38,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T07:30:00Z,2026-06-21T09:30:00+0200,213.45,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T07:45:00Z,2026-06-21T09:45:00+0200,175.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T08:00:00Z,2026-06-21T10:00:00+0200,140.53,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T08:15:00Z,2026-06-21T10:15:00+0200,124.84,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T08:30:00Z,2026-06-21T10:30:00+0200,146.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T08:45:00Z,2026-06-21T10:45:00+0200,154.65,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T09:00:00Z,2026-06-21T11:00:00+0200,140.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T09:15:00Z,2026-06-21T11:15:00+0200,150.14,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T09:30:00Z,2026-06-21T11:30:00+0200,149.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T09:45:00Z,2026-06-21T11:45:00+0200,173.9,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T10:00:00Z,2026-06-21T12:00:00+0200,169.24,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T10:15:00Z,2026-06-21T12:15:00+0200,191.93,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T10:30:00Z,2026-06-21T12:30:00+0200,233.84,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T10:45:00Z,2026-06-21T12:45:00+0200,224.32,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T11:00:00Z,2026-06-21T13:00:00+0200,214.69,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T11:15:00Z,2026-06-21T13:15:00+0200,262.85,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T11:30:00Z,2026-06-21T13:30:00+0200,277.45,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T11:45:00Z,2026-06-21T13:45:00+0200,262.78,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T12:00:00Z,2026-06-21T14:00:00+0200,251.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T12:15:00Z,2026-06-21T14:15:00+0200,218.22,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T12:30:00Z,2026-06-21T14:30:00+0200,211.96,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T12:45:00Z,2026-06-21T14:45:00+0200,200.18,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T13:00:00Z,2026-06-21T15:00:00+0200,166.53,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T13:15:00Z,2026-06-21T15:15:00+0200,166.61,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T13:30:00Z,2026-06-21T15:30:00+0200,168.77,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T13:45:00Z,2026-06-21T15:45:00+0200,172.46,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
2026-07-09T20:31:35Z,2026-07-09T22:31:35+0200,3a6c3f66-b250-4043-ae69-485cd8dfb894,2026-06-21T14:00:00Z,2026-06-21T16:00:00+0200,189.76,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-07-09T20:32:44Z
