collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T10:15:00Z,2026-09-18T12:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T10:30:00Z,2026-09-18T12:30:00+0200,739.204,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T10:30:00Z,2026-09-18T12:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T10:45:00Z,2026-09-18T12:45:00+0200,755.778,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T10:45:00Z,2026-09-18T12:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T11:00:00Z,2026-09-18T13:00:00+0200,802.3,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T11:00:00Z,2026-09-18T13:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T11:15:00Z,2026-09-18T13:15:00+0200,755.392,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T11:15:00Z,2026-09-18T13:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T11:30:00Z,2026-09-18T13:30:00+0200,714.372,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T11:30:00Z,2026-09-18T13:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T11:45:00Z,2026-09-18T13:45:00+0200,741.66,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T11:45:00Z,2026-09-18T13:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T12:00:00Z,2026-09-18T14:00:00+0200,771.81,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T12:00:00Z,2026-09-18T14:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T12:15:00Z,2026-09-18T14:15:00+0200,810.139,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T12:15:00Z,2026-09-18T14:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T12:30:00Z,2026-09-18T14:30:00+0200,771.199,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T12:30:00Z,2026-09-18T14:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T12:45:00Z,2026-09-18T14:45:00+0200,718.077,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T12:45:00Z,2026-09-18T14:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T13:00:00Z,2026-09-18T15:00:00+0200,699.994,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T13:00:00Z,2026-09-18T15:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T13:15:00Z,2026-09-18T15:15:00+0200,702.913,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T13:15:00Z,2026-09-18T15:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T13:30:00Z,2026-09-18T15:30:00+0200,728.093,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T13:30:00Z,2026-09-18T15:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T13:45:00Z,2026-09-18T15:45:00+0200,701.09,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T13:45:00Z,2026-09-18T15:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T14:00:00Z,2026-09-18T16:00:00+0200,691.514,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T14:00:00Z,2026-09-18T16:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T14:15:00Z,2026-09-18T16:15:00+0200,724.208,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T14:15:00Z,2026-09-18T16:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T14:30:00Z,2026-09-18T16:30:00+0200,709.63,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T14:30:00Z,2026-09-18T16:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T14:45:00Z,2026-09-18T16:45:00+0200,744.56,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T14:45:00Z,2026-09-18T16:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T15:00:00Z,2026-09-18T17:00:00+0200,795.094,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T15:00:00Z,2026-09-18T17:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T15:15:00Z,2026-09-18T17:15:00+0200,744.06,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T15:15:00Z,2026-09-18T17:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T15:30:00Z,2026-09-18T17:30:00+0200,702.125,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T15:30:00Z,2026-09-18T17:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T15:45:00Z,2026-09-18T17:45:00+0200,703.335,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T15:45:00Z,2026-09-18T17:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T16:00:00Z,2026-09-18T18:00:00+0200,748.002,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T16:00:00Z,2026-09-18T18:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T16:15:00Z,2026-09-18T18:15:00+0200,803.488,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T16:15:00Z,2026-09-18T18:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T16:30:00Z,2026-09-18T18:30:00+0200,733.312,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T16:30:00Z,2026-09-18T18:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T16:45:00Z,2026-09-18T18:45:00+0200,721.823,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T16:45:00Z,2026-09-18T18:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T17:00:00Z,2026-09-18T19:00:00+0200,671.896,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T17:00:00Z,2026-09-18T19:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T17:15:00Z,2026-09-18T19:15:00+0200,628.886,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T17:15:00Z,2026-09-18T19:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T17:30:00Z,2026-09-18T19:30:00+0200,649.835,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T17:30:00Z,2026-09-18T19:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T17:45:00Z,2026-09-18T19:45:00+0200,638.664,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T17:45:00Z,2026-09-18T19:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T18:00:00Z,2026-09-18T20:00:00+0200,597.739,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T18:00:00Z,2026-09-18T20:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T18:15:00Z,2026-09-18T20:15:00+0200,599.803,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T18:15:00Z,2026-09-18T20:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T18:30:00Z,2026-09-18T20:30:00+0200,623.963,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T18:30:00Z,2026-09-18T20:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T18:45:00Z,2026-09-18T20:45:00+0200,626.983,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T18:45:00Z,2026-09-18T20:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T19:00:00Z,2026-09-18T21:00:00+0200,624.739,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T19:00:00Z,2026-09-18T21:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T19:15:00Z,2026-09-18T21:15:00+0200,625.602,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T19:15:00Z,2026-09-18T21:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T19:30:00Z,2026-09-18T21:30:00+0200,642.243,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T19:30:00Z,2026-09-18T21:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T19:45:00Z,2026-09-18T21:45:00+0200,695.876,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T19:45:00Z,2026-09-18T21:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T20:00:00Z,2026-09-18T22:00:00+0200,710.976,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T20:00:00Z,2026-09-18T22:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T20:15:00Z,2026-09-18T22:15:00+0200,696.047,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T20:15:00Z,2026-09-18T22:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T20:30:00Z,2026-09-18T22:30:00+0200,687.84,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T20:30:00Z,2026-09-18T22:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T20:45:00Z,2026-09-18T22:45:00+0200,802.082,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T20:45:00Z,2026-09-18T22:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T21:00:00Z,2026-09-18T23:00:00+0200,862.464,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T21:00:00Z,2026-09-18T23:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T21:15:00Z,2026-09-18T23:15:00+0200,881.048,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T21:15:00Z,2026-09-18T23:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T21:30:00Z,2026-09-18T23:30:00+0200,890.878,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T21:30:00Z,2026-09-18T23:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T21:45:00Z,2026-09-18T23:45:00+0200,929.31,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-24T05:53:19Z
2026-09-24T05:51:53Z,2026-09-24T07:51:53+0200,733d722e-e2ee-473e-8cf7-a69f5f5b94b8,2026-09-18T21:45:00Z,2026-09-18T23:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-24T05:53:19Z
