collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T17:00:00Z,2026-09-07T19:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T17:15:00Z,2026-09-07T19:15:00+0200,254.482,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T17:15:00Z,2026-09-07T19:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T17:30:00Z,2026-09-07T19:30:00+0200,195.308,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T17:30:00Z,2026-09-07T19:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T17:45:00Z,2026-09-07T19:45:00+0200,170.709,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T17:45:00Z,2026-09-07T19:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T18:00:00Z,2026-09-07T20:00:00+0200,175.876,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T18:00:00Z,2026-09-07T20:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T18:15:00Z,2026-09-07T20:15:00+0200,199.854,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T18:15:00Z,2026-09-07T20:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T18:30:00Z,2026-09-07T20:30:00+0200,271.62,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T18:30:00Z,2026-09-07T20:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T18:45:00Z,2026-09-07T20:45:00+0200,352.519,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T18:45:00Z,2026-09-07T20:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T19:00:00Z,2026-09-07T21:00:00+0200,347.708,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T19:00:00Z,2026-09-07T21:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T19:15:00Z,2026-09-07T21:15:00+0200,319.759,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T19:15:00Z,2026-09-07T21:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T19:30:00Z,2026-09-07T21:30:00+0200,334.02,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T19:30:00Z,2026-09-07T21:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T19:45:00Z,2026-09-07T21:45:00+0200,352.146,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T19:45:00Z,2026-09-07T21:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T20:00:00Z,2026-09-07T22:00:00+0200,390.851,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T20:00:00Z,2026-09-07T22:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T20:15:00Z,2026-09-07T22:15:00+0200,412.992,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T20:15:00Z,2026-09-07T22:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T20:30:00Z,2026-09-07T22:30:00+0200,398.208,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T20:30:00Z,2026-09-07T22:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T20:45:00Z,2026-09-07T22:45:00+0200,441.041,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T20:45:00Z,2026-09-07T22:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T21:00:00Z,2026-09-07T23:00:00+0200,520.289,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T21:00:00Z,2026-09-07T23:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T21:15:00Z,2026-09-07T23:15:00+0200,531.157,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T21:15:00Z,2026-09-07T23:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T21:30:00Z,2026-09-07T23:30:00+0200,490.019,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T21:30:00Z,2026-09-07T23:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T21:45:00Z,2026-09-07T23:45:00+0200,535.861,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T21:45:00Z,2026-09-07T23:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T22:00:00Z,2026-09-08T00:00:00+0200,544.517,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T22:00:00Z,2026-09-08T00:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T22:15:00Z,2026-09-08T00:15:00+0200,512.073,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T22:15:00Z,2026-09-08T00:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T22:30:00Z,2026-09-08T00:30:00+0200,505.386,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T22:30:00Z,2026-09-08T00:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T22:45:00Z,2026-09-08T00:45:00+0200,529.992,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T22:45:00Z,2026-09-08T00:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T23:00:00Z,2026-09-08T01:00:00+0200,531.918,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T23:00:00Z,2026-09-08T01:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T23:15:00Z,2026-09-08T01:15:00+0200,552.559,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T23:15:00Z,2026-09-08T01:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T23:30:00Z,2026-09-08T01:30:00+0200,506.97,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T23:30:00Z,2026-09-08T01:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T23:45:00Z,2026-09-08T01:45:00+0200,538.567,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-07T23:45:00Z,2026-09-08T01:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T00:00:00Z,2026-09-08T02:00:00+0200,512.005,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T00:00:00Z,2026-09-08T02:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T00:15:00Z,2026-09-08T02:15:00+0200,460.265,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T00:15:00Z,2026-09-08T02:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T00:30:00Z,2026-09-08T02:30:00+0200,475.133,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T00:30:00Z,2026-09-08T02:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T00:45:00Z,2026-09-08T02:45:00+0200,467.143,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T00:45:00Z,2026-09-08T02:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T01:00:00Z,2026-09-08T03:00:00+0200,470.636,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T01:00:00Z,2026-09-08T03:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T01:15:00Z,2026-09-08T03:15:00+0200,420.862,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T01:15:00Z,2026-09-08T03:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T01:30:00Z,2026-09-08T03:30:00+0200,459.167,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T01:30:00Z,2026-09-08T03:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T01:45:00Z,2026-09-08T03:45:00+0200,405.112,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T01:45:00Z,2026-09-08T03:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T02:00:00Z,2026-09-08T04:00:00+0200,460.286,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T02:00:00Z,2026-09-08T04:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T02:15:00Z,2026-09-08T04:15:00+0200,518.001,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T02:15:00Z,2026-09-08T04:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T02:30:00Z,2026-09-08T04:30:00+0200,537.352,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T02:30:00Z,2026-09-08T04:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T02:45:00Z,2026-09-08T04:45:00+0200,516.181,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T02:45:00Z,2026-09-08T04:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T03:00:00Z,2026-09-08T05:00:00+0200,524.42,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T03:00:00Z,2026-09-08T05:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T03:15:00Z,2026-09-08T05:15:00+0200,541.406,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T03:15:00Z,2026-09-08T05:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T03:30:00Z,2026-09-08T05:30:00+0200,515.046,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T03:30:00Z,2026-09-08T05:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T03:45:00Z,2026-09-08T05:45:00+0200,504.554,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T03:45:00Z,2026-09-08T05:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T04:00:00Z,2026-09-08T06:00:00+0200,462.802,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T04:00:00Z,2026-09-08T06:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T04:15:00Z,2026-09-08T06:15:00+0200,448.799,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T04:15:00Z,2026-09-08T06:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T04:30:00Z,2026-09-08T06:30:00+0200,467.334,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T04:30:00Z,2026-09-08T06:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T04:45:00Z,2026-09-08T06:45:00+0200,466.974,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T04:45:00Z,2026-09-08T06:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T05:00:00Z,2026-09-08T07:00:00+0200,403.567,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-11T08:14:26Z
2026-09-11T08:13:10Z,2026-09-11T10:13:10+0200,d19474e1-1544-4774-9d44-56463560cae1,2026-09-08T05:00:00Z,2026-09-08T07:00:00+0200,0.29,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-11T08:14:26Z
