collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T18:45:00Z,2026-08-31T20:45:00+0200,631.759,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T18:45:00Z,2026-08-31T20:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T19:00:00Z,2026-08-31T21:00:00+0200,618.982,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T19:00:00Z,2026-08-31T21:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T19:15:00Z,2026-08-31T21:15:00+0200,579.383,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T19:15:00Z,2026-08-31T21:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T19:30:00Z,2026-08-31T21:30:00+0200,569.379,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T19:30:00Z,2026-08-31T21:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T19:45:00Z,2026-08-31T21:45:00+0200,551.458,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T19:45:00Z,2026-08-31T21:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T20:00:00Z,2026-08-31T22:00:00+0200,545.482,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T20:00:00Z,2026-08-31T22:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T20:15:00Z,2026-08-31T22:15:00+0200,491.964,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T20:15:00Z,2026-08-31T22:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T20:30:00Z,2026-08-31T22:30:00+0200,451.178,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T20:30:00Z,2026-08-31T22:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T20:45:00Z,2026-08-31T22:45:00+0200,416.581,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T20:45:00Z,2026-08-31T22:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T21:00:00Z,2026-08-31T23:00:00+0200,397.3,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T21:00:00Z,2026-08-31T23:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T21:15:00Z,2026-08-31T23:15:00+0200,410.476,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T21:15:00Z,2026-08-31T23:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T21:30:00Z,2026-08-31T23:30:00+0200,387.48,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T21:30:00Z,2026-08-31T23:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T21:45:00Z,2026-08-31T23:45:00+0200,385.117,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T21:45:00Z,2026-08-31T23:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T22:00:00Z,2026-09-01T00:00:00+0200,381.856,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T22:00:00Z,2026-09-01T00:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T22:15:00Z,2026-09-01T00:15:00+0200,365.394,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T22:15:00Z,2026-09-01T00:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T22:30:00Z,2026-09-01T00:30:00+0200,325.797,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T22:30:00Z,2026-09-01T00:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T22:45:00Z,2026-09-01T00:45:00+0200,295.021,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T22:45:00Z,2026-09-01T00:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T23:00:00Z,2026-09-01T01:00:00+0200,258.243,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T23:00:00Z,2026-09-01T01:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T23:15:00Z,2026-09-01T01:15:00+0200,239.039,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T23:15:00Z,2026-09-01T01:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T23:30:00Z,2026-09-01T01:30:00+0200,236.144,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T23:30:00Z,2026-09-01T01:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T23:45:00Z,2026-09-01T01:45:00+0200,227.458,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-08-31T23:45:00Z,2026-09-01T01:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T00:00:00Z,2026-09-01T02:00:00+0200,227.927,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T00:00:00Z,2026-09-01T02:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T00:15:00Z,2026-09-01T02:15:00+0200,238.815,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T00:15:00Z,2026-09-01T02:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T00:30:00Z,2026-09-01T02:30:00+0200,259.783,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T00:30:00Z,2026-09-01T02:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T00:45:00Z,2026-09-01T02:45:00+0200,269.448,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T00:45:00Z,2026-09-01T02:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T01:00:00Z,2026-09-01T03:00:00+0200,272.463,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T01:00:00Z,2026-09-01T03:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T01:15:00Z,2026-09-01T03:15:00+0200,270.857,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T01:15:00Z,2026-09-01T03:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T01:30:00Z,2026-09-01T03:30:00+0200,241.17,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T01:30:00Z,2026-09-01T03:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T01:45:00Z,2026-09-01T03:45:00+0200,260.594,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T01:45:00Z,2026-09-01T03:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T02:00:00Z,2026-09-01T04:00:00+0200,270.187,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T02:00:00Z,2026-09-01T04:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T02:15:00Z,2026-09-01T04:15:00+0200,268.557,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T02:15:00Z,2026-09-01T04:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T02:30:00Z,2026-09-01T04:30:00+0200,240.287,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T02:30:00Z,2026-09-01T04:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T02:45:00Z,2026-09-01T04:45:00+0200,280.399,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T02:45:00Z,2026-09-01T04:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T03:00:00Z,2026-09-01T05:00:00+0200,299.883,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T03:00:00Z,2026-09-01T05:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T03:15:00Z,2026-09-01T05:15:00+0200,330.117,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T03:15:00Z,2026-09-01T05:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T03:30:00Z,2026-09-01T05:30:00+0200,315.259,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T03:30:00Z,2026-09-01T05:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T03:45:00Z,2026-09-01T05:45:00+0200,332.856,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T03:45:00Z,2026-09-01T05:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T04:00:00Z,2026-09-01T06:00:00+0200,322.115,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T04:00:00Z,2026-09-01T06:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T04:15:00Z,2026-09-01T06:15:00+0200,319.652,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T04:15:00Z,2026-09-01T06:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T04:30:00Z,2026-09-01T06:30:00+0200,326.206,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T04:30:00Z,2026-09-01T06:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T04:45:00Z,2026-09-01T06:45:00+0200,349.575,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T04:45:00Z,2026-09-01T06:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T05:00:00Z,2026-09-01T07:00:00+0200,356.81,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T05:00:00Z,2026-09-01T07:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T05:15:00Z,2026-09-01T07:15:00+0200,393.878,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T05:15:00Z,2026-09-01T07:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T05:30:00Z,2026-09-01T07:30:00+0200,410.495,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T05:30:00Z,2026-09-01T07:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T05:45:00Z,2026-09-01T07:45:00+0200,415.409,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T05:45:00Z,2026-09-01T07:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T06:00:00Z,2026-09-01T08:00:00+0200,396.27,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T06:00:00Z,2026-09-01T08:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T06:15:00Z,2026-09-01T08:15:00+0200,370.038,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T06:15:00Z,2026-09-01T08:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-04T16:22:19Z
2026-09-04T16:20:47Z,2026-09-04T18:20:47+0200,01e676bd-e831-4c7e-a602-7f12c9a038aa,2026-09-01T06:30:00Z,2026-09-01T08:30:00+0200,375.739,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-04T16:22:19Z
